sim_time_ns,instance_id,policy,event_type,reason,npu_used_bytes,npu_kv_bytes,kv_capacity_bytes,cpu_used_bytes,cxl_used_bytes,reserve_bytes,forecast_bytes,pressure,kv_pressure,trigger,target,active_decode_requests,resident_decode_requests,request_id,request_input_tokens,request_generated_tokens,raw_bytes,stored_bytes,storage_tier,score,utility,selected_requests,deferred_requests
45352958866,0,pricekv_reserve,trigger,forecast_above_trigger,18824568832,2764046336,2815858769,0,0,0,18824568832,0.9972551713025595,0.9815997756810793,0.98,0.94,69,69,-1,0,0,0,0,,0.0,0.0,69,0
45352958866,0,pricekv_reserve,spill,proactive_target_headroom,18740682752,2680160256,2815858769,83886080,0,0,18740682752,0.9928112008814101,0.9518091906831709,0.98,0.94,69,68,1,636,633,83886080,83886080,CPU,0.0,0.0,0,0
45352958866,0,pricekv_reserve,spill,proactive_target_headroom,18654699520,2594177024,2815858769,169869312,0,0,18654699520,0.9882561311997319,0.921273841060315,0.98,0.94,69,67,29,648,575,85983232,85983232,CPU,0.0,0.0,0,0
46711770535,0,pricekv_reserve,admission,value_ranked_working_set,18583396352,2522873856,2815858769,169869312,0,0,18583396352,0.9844787563417547,0.8959518438120928,0.98,0.94,65,63,-1,0,0,0,0,,0.0,0.0,1,1
46711770535,0,pricekv_reserve,reload,value_ranked_admission,18669379584,2608857088,2815858769,85983232,0,0,18669379584,0.989033826023433,0.9264871934349489,0.98,0.94,1,0,1,636,633,83886080,83886080,CPU,0.0,0.0,0,0
49722028669,0,pricekv_reserve,trigger,forecast_above_trigger,18824568832,2764046336,2815858769,85983232,0,0,18824568832,0.9972551713025595,0.9815997756810793,0.98,0.94,63,62,-1,0,0,0,0,,0.0,0.0,63,0
49722028669,0,pricekv_reserve,spill,proactive_target_headroom,18780528640,2720006144,2815858769,130023424,0,0,18780528640,0.994922086831456,0.9659597185571774,0.98,0.94,63,61,52,335,306,44040192,44040192,CPU,0.0,0.0,0,0
49722028669,0,pricekv_reserve,spill,proactive_target_headroom,18734391296,2673868800,2815858769,176160768,0,0,18734391296,0.9924779030998239,0.9495748968083279,0.98,0.94,63,60,54,340,303,46137344,46137344,CPU,0.0,0.0,0,0
49722028669,0,pricekv_reserve,spill,proactive_target_headroom,18692448256,2631925760,2815858769,218103808,0,0,18692448256,0.990255917889249,0.9346796043093737,0.98,0.94,63,59,56,314,297,41943040,41943040,CPU,0.0,0.0,0,0
50037773486,0,pricekv_reserve,admission,value_ranked_working_set,18621145088,2560622592,2815858769,218103808,0,0,18621145088,0.986478543031272,0.9093576070611515,0.98,0.94,62,58,-1,0,0,0,0,,0.0,0.0,2,2
50037773486,0,pricekv_reserve,reload,value_ranked_admission,18721808384,2661285888,2815858769,132120576,0,0,18721808384,0.9918113075366514,0.9451063090586416,0.98,0.94,2,0,52,335,306,44040192,44040192,CPU,0.0,0.0,0,0
50037773486,0,pricekv_reserve,reload,value_ranked_admission,18721808384,2661285888,2815858769,132120576,0,0,18721808384,0.9918113075366514,0.9451063090586416,0.98,0.94,2,0,56,314,297,41943040,41943040,CPU,0.0,0.0,0,0
50659685462,0,pricekv_reserve,admission,value_ranked_working_set,18610659328,2550136832,2815858769,132120576,0,0,18610659328,0.9859230467286284,0.905633783936413,0.98,0.94,60,58,-1,0,0,0,0,,0.0,0.0,1,1
50659685462,0,pricekv_reserve,reload,value_ranked_admission,18663088128,2602565632,2815858769,85983232,0,0,18663088128,0.9887005282418467,0.9242528995601057,0.98,0.94,1,0,54,340,303,46137344,46137344,CPU,0.0,0.0,0,0
52282830405,0,pricekv_reserve,admission,value_ranked_working_set,18612756480,2552233984,2815858769,85983232,0,0,18612756480,0.9860341459891571,0.9063785485613608,0.98,0.94,57,56,-1,0,0,0,0,,0.0,0.0,1,0
52282830405,0,pricekv_reserve,reload,value_ranked_admission,18709225472,2648702976,2815858769,0,0,0,18709225472,0.991144711973479,0.9406377213089553,0.98,0.94,0,0,29,648,575,85983232,85983232,CPU,0.0,0.0,0,0
61247481913,0,pricekv_reserve,trigger,forecast_above_trigger,18860220416,2799697920,2815858769,0,0,0,18860220416,0.999143858731548,0.9942607743051903,0.98,0.94,49,49,-1,0,0,0,0,,0.0,0.0,49,0
61247481913,0,pricekv_reserve,spill,proactive_target_headroom,18801500160,2740977664,2815858769,58720256,0,0,18801500160,0.9960330794367434,0.9734073648066545,0.98,0.94,49,48,59,443,418,58720256,58720256,CPU,0.0,0.0,0,0
61247481913,0,pricekv_reserve,spill,proactive_target_headroom,18744877056,2684354560,2815858769,115343360,0,0,18744877056,0.9930333994024675,0.9532987199330664,0.98,0.94,49,47,63,427,412,56623104,56623104,CPU,0.0,0.0,0,0
61247481913,0,pricekv_reserve,spill,proactive_target_headroom,18631630848,2571108352,2815858769,228589568,0,0,18631630848,0.9870340393339158,0.9130814301858902,0.98,0.94,49,46,64,854,411,113246208,113246208,CPU,0.0,0.0,0,0
61247481913,0,pricekv_reserve,admission,value_ranked_working_set,18631630848,2571108352,2815858769,228589568,0,0,18631630848,0.9870340393339158,0.9130814301858902,0.98,0.94,49,46,-1,0,0,0,0,,0.0,0.0,1,2
61247481913,0,pricekv_reserve,reload,value_ranked_admission,18830860288,2770337792,2815858769,169869312,0,0,18830860288,0.9975884690841457,0.9838340695559223,0.98,0.94,2,0,59,443,418,58720256,58720256,CPU,0.0,0.0,0,0
61422460726,0,pricekv_reserve,trigger,forecast_above_trigger,18830860288,2770337792,2815858769,169869312,0,0,18830860288,0.9975884690841457,0.9838340695559223,0.98,0.94,52,50,-1,0,0,0,0,,0.0,0.0,52,0
61422460726,0,pricekv_reserve,spill,proactive_target_headroom,18776334336,2715811840,2815858769,224395264,0,0,18776334336,0.9946998883103986,0.964470189307282,0.98,0.94,52,49,77,406,397,54525952,54525952,CPU,0.0,0.0,0,0
61422460726,0,pricekv_reserve,spill,proactive_target_headroom,18723905536,2663383040,2815858769,276824064,0,0,18723905536,0.9919224067971801,0.9458510736835892,0.98,0.94,52,48,91,390,378,52428800,52428800,CPU,0.0,0.0,0,0
61422460726,0,pricekv_reserve,spill,proactive_target_headroom,18671476736,2610954240,2815858769,329252864,0,0,18671476736,0.9891449252839617,0.9272319580598966,0.98,0.94,52,47,95,385,369,52428800,52428800,CPU,0.0,0.0,0,0
61666903350,0,pricekv_reserve,trigger,forecast_above_trigger,18870706176,2810183680,2815858769,329252864,0,0,18870706176,0.9996993550341917,0.9979845974299288,0.98,0.94,55,50,-1,0,0,0,0,,0.0,0.0,55,0
61666903350,0,pricekv_reserve,spill,proactive_target_headroom,18811985920,2751463424,2815858769,387973120,0,0,18811985920,0.9965885757393871,0.977131187931393,0.98,0.94,55,49,98,434,367,58720256,58720256,CPU,0.0,0.0,0,0
61666903350,0,pricekv_reserve,spill,proactive_target_headroom,18780528640,2720006144,2815858769,419430400,0,0,18780528640,0.994922086831456,0.9659597185571774,0.98,0.94,55,48,103,238,212,31457280,31457280,CPU,0.0,0.0,0,0
61666903350,0,pricekv_reserve,spill,proactive_target_headroom,18744877056,2684354560,2815858769,455081984,0,0,18744877056,0.9930333994024675,0.9532987199330664,0.98,0.94,55,47,104,262,212,35651584,35651584,CPU,0.0,0.0,0,0
61666903350,0,pricekv_reserve,spill,proactive_target_headroom,18681962496,2621440000,2815858769,517996544,0,0,18681962496,0.9897004215866054,0.9309557811846351,0.98,0.94,55,46,105,471,211,62914560,62914560,CPU,0.0,0.0,0,0
