instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit
0,0,meta-llama/Llama-3.1-70B,128,640,46926808,12946531169,12899604361,0,24086154,25196708,"[19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 19709159, 25198126, 20452306, 20452306, 20452306, 20452306, 20452306, 25111656, 20539523, 20539523, 20539523, 24981524, 31716175, 25108493, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 25150610, 20914285, 20914285, 20914285, 25144320, 20371186, 20371186, 20371186, 20371186, 20371186, 30534237, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 25364512, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 25407489, 25416221, 30788579, 20776664, 25383133, 21012673, 21012673, 25742286, 21110497, 21110497, 25829885, 25871749, 21330921, 21330921, 21330921, 25901946, 25928009, 26001891, 21440799, 25986946, 21519026, 21519026, 26013254, 21523565, 21523565, 21523565, 21523565, 21523565, 21523565, 26034844, 26105133, 21577422, 26096806, 21626700, 21626700, 21626700, 26119829, 26224572, 21680517, 21680517, 21680517, 31751672, 26584139, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 26622982, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 26816204, 22136320, 22136320, 22136320, 22136320, 22136320, 22136320, 26872302, 27031482, 27040617, 22330690, 22330690, 22330690, 22330690, 27069798, 22405882, 27142045, 27114959, 22431436, 33343818, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 27286286, 27349202, 22550190, 22550190, 22550190, 27292908, 22587038, 27352254, 22652294, 22652294, 27372556, 22638930, 22638930, 27520614, 27956096, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 28157789, 22977021, 22977021, 22977021, 22977021, 22977021, 28288193, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 28293012, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 28364915, 23156614, 23156614, 28216532, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23177291, 35412551, 34658416, 28401355, 23520479, 28379880, 28348993, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 28435346, 28329392, 28497094, 23584459, 23584459, 28390064, 28400682, 23815404, 23815404, 23815404, 23808364, 23808364, 23808364, 35859395, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 28736575, 23945751, 23945751, 23945751, 23945751, 23945751, 28762966, 36197079, 24090542, 24090542, 24090542, 24090542, 24090542, 24090542, 29716276, 24141379, 24141379, 24141379, 24141379, 29806149, 24182896, 24182896, 24182896, 24182896, 29801914, 24222673, 24222673, 24222673, 24222673, 24222673, 36310525, 29890141, 29928212, 24407388, 24407388, 24407388, 24407388, 24407388, 24407388, 29967178, 24487036, 24487036, 24487036, 31910982, 24542647, 36583865, 32402978, 32427874, 24908789, 24908789, 24908789, 24908789, 32868574, 24927901, 24927901, 24927901, 32462864, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 30342439, 25018611, 25018611, 36825346, 25095940, 25095940, 25095940, 25095940, 30389509, 25118267, 25118267, 25118267, 25118267, 30431317, 25212291, 25212291, 30543328, 25181789, 25181789, 25181789, 25181789, 25181789, 30457937, 25262779, 30507384, 25300762, 25300762, 32450186, 25283481, 38404891, 38536141, 25645630, 25645630, 32207389, 32421718, 25768131, 32430212, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 31899463, 32247996, 25848075, 32022068, 25872342, 25872342, 25872342, 25872342, 32210192, 38230138, 32166093, 32105257, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 31473148, 26169852, 26167932, 26167932, 26167932, 26167932, 31518167, 26242109, 26242109, 26242109, 31497610, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 31557239, 26419407, 26419407, 26419407, 26419407, 26419407, 38797752, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 31697752, 26590180, 26590180, 31774143, 26603491, 26603491, 26603491, 26603491, 26603491, 31725965, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 31805187, 26757137, 39031274, 31871332, 31919020, 26863359, 26863359, 26863359, 26863359, 26863359, 26863359, 31875176, 26927707, 26927707, 26927707, 26927707, 26927707, 26927707, 39175195, 27377088, 34473726, 27400125, 34662540, 41025713, 34535332, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 34171830, 33837205, 27868747, 34078014, 27969466, 27969466, 27969466, 27969466, 33574251, 33713959, 27963624, 27963624, 27963624, 27963624]",0,0,0
0,1,meta-llama/Llama-3.1-70B,128,640,347938951,13399537600,13051598649,18711396,43909522,25455360,"[20452306, 20452306, 20452306, 20452306, 20452306, 25111656, 20539523, 20539523, 20539523, 24981524, 31716175, 25108493, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 25150610, 20914285, 20914285, 20914285, 25144320, 20371186, 20371186, 20371186, 20371186, 20371186, 30534237, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 25364512, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 25407489, 25416221, 30788579, 20776664, 25383133, 21012673, 21012673, 25742286, 21110497, 21110497, 25829885, 25871749, 21330921, 21330921, 21330921, 25901946, 25928009, 26001891, 21440799, 25986946, 21519026, 21519026, 26013254, 21523565, 21523565, 21523565, 21523565, 21523565, 21523565, 26034844, 26105133, 21577422, 26096806, 21626700, 21626700, 21626700, 26119829, 26224572, 21680517, 21680517, 21680517, 31751672, 26584139, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 26622982, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 26816204, 22136320, 22136320, 22136320, 22136320, 22136320, 22136320, 26872302, 27031482, 27040617, 22330690, 22330690, 22330690, 22330690, 27069798, 22405882, 27142045, 27114959, 22431436, 33343818, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 27286286, 27349202, 22550190, 22550190, 22550190, 27292908, 22587038, 27352254, 22652294, 22652294, 27372556, 22638930, 22638930, 27520614, 27956096, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 28157789, 22977021, 22977021, 22977021, 22977021, 22977021, 28288193, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 28293012, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 28364915, 23156614, 23156614, 28216532, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23177291, 35412551, 34658416, 28401355, 23520479, 28379880, 28348993, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 28435346, 28329392, 28497094, 23584459, 23584459, 28390064, 28400682, 23815404, 23815404, 23815404, 23808364, 23808364, 23808364, 35859395, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 28736575, 23945751, 23945751, 23945751, 23945751, 23945751, 28762966, 36197079, 24090542, 24090542, 24090542, 24090542, 24090542, 24090542, 29716276, 24141379, 24141379, 24141379, 24141379, 29806149, 24182896, 24182896, 24182896, 24182896, 29801914, 24222673, 24222673, 24222673, 24222673, 24222673, 36310525, 29890141, 29928212, 24407388, 24407388, 24407388, 24407388, 24407388, 24407388, 29967178, 24487036, 24487036, 24487036, 31910982, 24542647, 36583865, 32402978, 32427874, 24908789, 24908789, 24908789, 24908789, 32868574, 24927901, 24927901, 24927901, 32462864, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 30342439, 25018611, 25018611, 36825346, 25095940, 25095940, 25095940, 25095940, 30389509, 25118267, 25118267, 25118267, 25118267, 30431317, 25212291, 25212291, 30543328, 25181789, 25181789, 25181789, 25181789, 25181789, 30457937, 25262779, 30507384, 25300762, 25300762, 32450186, 25283481, 38404891, 38536141, 25645630, 25645630, 32207389, 32421718, 25768131, 32430212, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 31899463, 32247996, 25848075, 32022068, 25872342, 25872342, 25872342, 25872342, 32210192, 38230138, 32166093, 32105257, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 31473148, 26169852, 26167932, 26167932, 26167932, 26167932, 31518167, 26242109, 26242109, 26242109, 31497610, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 31557239, 26419407, 26419407, 26419407, 26419407, 26419407, 38797752, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 31697752, 26590180, 26590180, 31774143, 26603491, 26603491, 26603491, 26603491, 26603491, 31725965, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 31805187, 26757137, 39031274, 31871332, 31919020, 26863359, 26863359, 26863359, 26863359, 26863359, 26863359, 31875176, 26927707, 26927707, 26927707, 26927707, 26927707, 26927707, 39175195, 27377088, 34473726, 27400125, 34662540, 41025713, 34535332, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 34171830, 33837205, 27868747, 34078014, 27969466, 27969466, 27969466, 27969466, 33574251, 33713959, 27963624, 27963624, 27963624, 27963624, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 33713959, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624]",0,0,0
0,2,meta-llama/Llama-3.1-70B,128,640,479613520,13578859155,13099245635,14496483,39608139,25557020,"[20539523, 20539523, 20539523, 24981524, 31716175, 25108493, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 25150610, 20914285, 20914285, 20914285, 25144320, 20371186, 20371186, 20371186, 20371186, 20371186, 30534237, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 25364512, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 25407489, 25416221, 30788579, 20776664, 25383133, 21012673, 21012673, 25742286, 21110497, 21110497, 25829885, 25871749, 21330921, 21330921, 21330921, 25901946, 25928009, 26001891, 21440799, 25986946, 21519026, 21519026, 26013254, 21523565, 21523565, 21523565, 21523565, 21523565, 21523565, 26034844, 26105133, 21577422, 26096806, 21626700, 21626700, 21626700, 26119829, 26224572, 21680517, 21680517, 21680517, 31751672, 26584139, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 26622982, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 26816204, 22136320, 22136320, 22136320, 22136320, 22136320, 22136320, 26872302, 27031482, 27040617, 22330690, 22330690, 22330690, 22330690, 27069798, 22405882, 27142045, 27114959, 22431436, 33343818, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 27286286, 27349202, 22550190, 22550190, 22550190, 27292908, 22587038, 27352254, 22652294, 22652294, 27372556, 22638930, 22638930, 27520614, 27956096, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 28157789, 22977021, 22977021, 22977021, 22977021, 22977021, 28288193, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 28293012, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 28364915, 23156614, 23156614, 28216532, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23177291, 35412551, 34658416, 28401355, 23520479, 28379880, 28348993, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 28435346, 28329392, 28497094, 23584459, 23584459, 28390064, 28400682, 23815404, 23815404, 23815404, 23808364, 23808364, 23808364, 35859395, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 28736575, 23945751, 23945751, 23945751, 23945751, 23945751, 28762966, 36197079, 24090542, 24090542, 24090542, 24090542, 24090542, 24090542, 29716276, 24141379, 24141379, 24141379, 24141379, 29806149, 24182896, 24182896, 24182896, 24182896, 29801914, 24222673, 24222673, 24222673, 24222673, 24222673, 36310525, 29890141, 29928212, 24407388, 24407388, 24407388, 24407388, 24407388, 24407388, 29967178, 24487036, 24487036, 24487036, 31910982, 24542647, 36583865, 32402978, 32427874, 24908789, 24908789, 24908789, 24908789, 32868574, 24927901, 24927901, 24927901, 32462864, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 30342439, 25018611, 25018611, 36825346, 25095940, 25095940, 25095940, 25095940, 30389509, 25118267, 25118267, 25118267, 25118267, 30431317, 25212291, 25212291, 30543328, 25181789, 25181789, 25181789, 25181789, 25181789, 30457937, 25262779, 30507384, 25300762, 25300762, 32450186, 25283481, 38404891, 38536141, 25645630, 25645630, 32207389, 32421718, 25768131, 32430212, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 31899463, 32247996, 25848075, 32022068, 25872342, 25872342, 25872342, 25872342, 32210192, 38230138, 32166093, 32105257, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 31473148, 26169852, 26167932, 26167932, 26167932, 26167932, 31518167, 26242109, 26242109, 26242109, 31497610, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 31557239, 26419407, 26419407, 26419407, 26419407, 26419407, 38797752, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 31697752, 26590180, 26590180, 31774143, 26603491, 26603491, 26603491, 26603491, 26603491, 31725965, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 31805187, 26757137, 39031274, 31871332, 31919020, 26863359, 26863359, 26863359, 26863359, 26863359, 26863359, 31875176, 26927707, 26927707, 26927707, 26927707, 26927707, 26927707, 39175195, 27377088, 34473726, 27400125, 34662540, 41025713, 34535332, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 34171830, 33837205, 27868747, 34078014, 27969466, 27969466, 27969466, 27969466, 33574251, 33713959, 27963624, 27963624, 27963624, 27963624, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 33713959, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624, 27943388, 27943388, 27943388, 33713959, 33773143, 28004289]",0,0,0
0,3,meta-llama/Llama-3.1-70B,128,640,570907775,13716018890,13145111115,9932453,34913977,25655963,"[31716175, 25108493, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 25150610, 20914285, 20914285, 20914285, 25144320, 20371186, 20371186, 20371186, 20371186, 20371186, 30534237, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 25364512, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 25407489, 25416221, 30788579, 20776664, 25383133, 21012673, 21012673, 25742286, 21110497, 21110497, 25829885, 25871749, 21330921, 21330921, 21330921, 25901946, 25928009, 26001891, 21440799, 25986946, 21519026, 21519026, 26013254, 21523565, 21523565, 21523565, 21523565, 21523565, 21523565, 26034844, 26105133, 21577422, 26096806, 21626700, 21626700, 21626700, 26119829, 26224572, 21680517, 21680517, 21680517, 31751672, 26584139, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 26622982, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 26816204, 22136320, 22136320, 22136320, 22136320, 22136320, 22136320, 26872302, 27031482, 27040617, 22330690, 22330690, 22330690, 22330690, 27069798, 22405882, 27142045, 27114959, 22431436, 33343818, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 27286286, 27349202, 22550190, 22550190, 22550190, 27292908, 22587038, 27352254, 22652294, 22652294, 27372556, 22638930, 22638930, 27520614, 27956096, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 28157789, 22977021, 22977021, 22977021, 22977021, 22977021, 28288193, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 28293012, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 28364915, 23156614, 23156614, 28216532, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23177291, 35412551, 34658416, 28401355, 23520479, 28379880, 28348993, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 28435346, 28329392, 28497094, 23584459, 23584459, 28390064, 28400682, 23815404, 23815404, 23815404, 23808364, 23808364, 23808364, 35859395, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 28736575, 23945751, 23945751, 23945751, 23945751, 23945751, 28762966, 36197079, 24090542, 24090542, 24090542, 24090542, 24090542, 24090542, 29716276, 24141379, 24141379, 24141379, 24141379, 29806149, 24182896, 24182896, 24182896, 24182896, 29801914, 24222673, 24222673, 24222673, 24222673, 24222673, 36310525, 29890141, 29928212, 24407388, 24407388, 24407388, 24407388, 24407388, 24407388, 29967178, 24487036, 24487036, 24487036, 31910982, 24542647, 36583865, 32402978, 32427874, 24908789, 24908789, 24908789, 24908789, 32868574, 24927901, 24927901, 24927901, 32462864, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 30342439, 25018611, 25018611, 36825346, 25095940, 25095940, 25095940, 25095940, 30389509, 25118267, 25118267, 25118267, 25118267, 30431317, 25212291, 25212291, 30543328, 25181789, 25181789, 25181789, 25181789, 25181789, 30457937, 25262779, 30507384, 25300762, 25300762, 32450186, 25283481, 38404891, 38536141, 25645630, 25645630, 32207389, 32421718, 25768131, 32430212, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 31899463, 32247996, 25848075, 32022068, 25872342, 25872342, 25872342, 25872342, 32210192, 38230138, 32166093, 32105257, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 31473148, 26169852, 26167932, 26167932, 26167932, 26167932, 31518167, 26242109, 26242109, 26242109, 31497610, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 31557239, 26419407, 26419407, 26419407, 26419407, 26419407, 38797752, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 31697752, 26590180, 26590180, 31774143, 26603491, 26603491, 26603491, 26603491, 26603491, 31725965, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 31805187, 26757137, 39031274, 31871332, 31919020, 26863359, 26863359, 26863359, 26863359, 26863359, 26863359, 31875176, 26927707, 26927707, 26927707, 26927707, 26927707, 26927707, 39175195, 27377088, 34473726, 27400125, 34662540, 41025713, 34535332, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 34171830, 33837205, 27868747, 34078014, 27969466, 27969466, 27969466, 27969466, 33574251, 33713959, 27963624, 27963624, 27963624, 27963624, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 33713959, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624, 27943388, 27943388, 27943388, 33713959, 33773143, 28004289, 33773143, 33732335, 41512441, 28141816]",0,0,0
0,4,meta-llama/Llama-3.1-70B,128,640,587870262,13744104019,13156233757,17951490,49667665,25648857,"[25108493, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 20868578, 25150610, 20914285, 20914285, 20914285, 25144320, 20371186, 20371186, 20371186, 20371186, 20371186, 30534237, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 20510003, 25364512, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 20580198, 25407489, 25416221, 30788579, 20776664, 25383133, 21012673, 21012673, 25742286, 21110497, 21110497, 25829885, 25871749, 21330921, 21330921, 21330921, 25901946, 25928009, 26001891, 21440799, 25986946, 21519026, 21519026, 26013254, 21523565, 21523565, 21523565, 21523565, 21523565, 21523565, 26034844, 26105133, 21577422, 26096806, 21626700, 21626700, 21626700, 26119829, 26224572, 21680517, 21680517, 21680517, 31751672, 26584139, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 21828434, 26622982, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 22094917, 26816204, 22136320, 22136320, 22136320, 22136320, 22136320, 22136320, 26872302, 27031482, 27040617, 22330690, 22330690, 22330690, 22330690, 27069798, 22405882, 27142045, 27114959, 22431436, 33343818, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 22569967, 27286286, 27349202, 22550190, 22550190, 22550190, 27292908, 22587038, 27352254, 22652294, 22652294, 27372556, 22638930, 22638930, 27520614, 27956096, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 22891990, 28157789, 22977021, 22977021, 22977021, 22977021, 22977021, 28288193, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 22989731, 28293012, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 23080466, 28364915, 23156614, 23156614, 28216532, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23185851, 23177291, 35412551, 34658416, 28401355, 23520479, 28379880, 28348993, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 23599960, 28435346, 28329392, 28497094, 23584459, 23584459, 28390064, 28400682, 23815404, 23815404, 23815404, 23808364, 23808364, 23808364, 35859395, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 23976798, 28736575, 23945751, 23945751, 23945751, 23945751, 23945751, 28762966, 36197079, 24090542, 24090542, 24090542, 24090542, 24090542, 24090542, 29716276, 24141379, 24141379, 24141379, 24141379, 29806149, 24182896, 24182896, 24182896, 24182896, 29801914, 24222673, 24222673, 24222673, 24222673, 24222673, 36310525, 29890141, 29928212, 24407388, 24407388, 24407388, 24407388, 24407388, 24407388, 29967178, 24487036, 24487036, 24487036, 31910982, 24542647, 36583865, 32402978, 32427874, 24908789, 24908789, 24908789, 24908789, 32868574, 24927901, 24927901, 24927901, 32462864, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 24911494, 30342439, 25018611, 25018611, 36825346, 25095940, 25095940, 25095940, 25095940, 30389509, 25118267, 25118267, 25118267, 25118267, 30431317, 25212291, 25212291, 30543328, 25181789, 25181789, 25181789, 25181789, 25181789, 30457937, 25262779, 30507384, 25300762, 25300762, 32450186, 25283481, 38404891, 38536141, 25645630, 25645630, 32207389, 32421718, 25768131, 32430212, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 25972475, 31899463, 32247996, 25848075, 32022068, 25872342, 25872342, 25872342, 25872342, 32210192, 38230138, 32166093, 32105257, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 26275751, 31473148, 26169852, 26167932, 26167932, 26167932, 26167932, 31518167, 26242109, 26242109, 26242109, 31497610, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 26267801, 31557239, 26419407, 26419407, 26419407, 26419407, 26419407, 38797752, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 26505349, 31697752, 26590180, 26590180, 31774143, 26603491, 26603491, 26603491, 26603491, 26603491, 31725965, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 26688473, 31805187, 26757137, 39031274, 31871332, 31919020, 26863359, 26863359, 26863359, 26863359, 26863359, 26863359, 31875176, 26927707, 26927707, 26927707, 26927707, 26927707, 26927707, 39175195, 27377088, 34473726, 27400125, 34662540, 41025713, 34535332, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 27838663, 34171830, 33837205, 27868747, 34078014, 27969466, 27969466, 27969466, 27969466, 33574251, 33713959, 27963624, 27963624, 27963624, 27963624, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 27943388, 33713959, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624, 27963624, 27943388, 27943388, 27943388, 33713959, 33773143, 28004289, 33773143, 33732335, 41512441, 28141816, 28085129]",0,0,0
