prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,128,8,2048,23.087
64,128,16,0,17.497
64,128,16,64,17.499
64,128,16,128,17.535
64,128,16,256,17.653
64,128,16,512,17.813
64,128,16,1024,18.324
64,128,16,2048,22.596
64,128,32,0,22.476
64,128,32,64,23.975
64,128,32,128,24.01
64,128,32,256,24.079
64,128,32,512,24.127
64,128,32,1024,24.335
64,128,32,2048,25.861
64,128,64,0,12.069
64,128,64,64,33.718
64,128,64,128,36.395
64,128,64,256,36.41
64,128,64,512,36.412
64,128,64,1024,36.572
64,128,64,2048,36.829
64,128,128,0,12.057
64,128,128,64,12.054
64,128,128,128,59.252
64,128,128,256,59.234
64,128,128,512,59.162
64,128,128,1024,59.185
64,128,128,2048,59.54
64,128,256,0,12.159
64,128,256,64,12.153
64,128,256,128,12.172
64,128,256,256,103.367
64,128,256,512,104.706
64,128,256,1024,104.926
64,128,256,2048,105.122
64,256,0,0,13.01
64,256,0,64,13.01
64,256,0,128,13.01
64,256,0,256,13.01
64,256,0,512,13.01
64,256,0,1024,13.01
64,256,0,2048,13.01
64,256,1,0,19.639
64,256,1,64,19.663
64,256,1,128,21.556
64,256,1,256,25.625
64,256,1,512,34.037
64,256,1,1024,50.693
64,256,1,2048,83.289
64,256,2,0,19.415
64,256,2,64,19.439
64,256,2,128,20.03
64,256,2,256,22.552
64,256,2,512,26.488
64,256,2,1024,34.634
64,256,2,2048,51.291
64,256,4,0,19.477
64,256,4,64,19.477
64,256,4,128,19.482
64,256,4,256,20.038
64,256,4,512,22.523
64,256,4,1024,26.512
64,256,4,2048,34.846
64,256,8,0,19.674
64,256,8,64,19.674
64,256,8,128,19.698
64,256,8,256,19.738
64,256,8,512,20.581
64,256,8,1024,22.599
64,256,8,2048,27.248
64,256,16,0,21.658
64,256,16,64,21.66
64,256,16,128,21.696
64,256,16,256,21.814
64,256,16,512,21.974
64,256,16,1024,22.485
64,256,16,2048,26.757
64,256,32,0,26.637
64,256,32,64,28.136
64,256,32,128,28.171
64,256,32,256,28.24
64,256,32,512,28.288
64,256,32,1024,28.496
64,256,32,2048,30.022
64,256,64,0,16.23
64,256,64,64,37.879
64,256,64,128,40.556
64,256,64,256,40.571
64,256,64,512,40.573
64,256,64,1024,40.733
64,256,64,2048,40.99
64,256,128,0,16.218
64,256,128,64,16.215
64,256,128,128,63.413
64,256,128,256,63.395
64,256,128,512,63.323
64,256,128,1024,63.346
64,256,128,2048,63.701
64,256,256,0,16.32
64,256,256,64,16.314
64,256,256,128,16.333
64,256,256,256,107.528
64,256,256,512,108.867
64,256,256,1024,109.087
64,256,256,2048,109.283
64,512,0,0,21.344
64,512,0,64,21.344
64,512,0,128,21.344
64,512,0,256,21.344
64,512,0,512,21.344
64,512,0,1024,21.344
64,512,0,2048,21.344
64,512,1,0,27.973
64,512,1,64,27.997
64,512,1,128,29.89
64,512,1,256,33.959
64,512,1,512,42.371
64,512,1,1024,59.027
64,512,1,2048,91.623
64,512,2,0,27.749
64,512,2,64,27.773
64,512,2,128,28.364
64,512,2,256,30.886
64,512,2,512,34.822
64,512,2,1024,42.968
64,512,2,2048,59.625
64,512,4,0,27.811
64,512,4,64,27.811
64,512,4,128,27.816
64,512,4,256,28.372
64,512,4,512,30.857
64,512,4,1024,34.846
64,512,4,2048,43.18
64,512,8,0,28.008
64,512,8,64,28.008
64,512,8,128,28.032
64,512,8,256,28.072
64,512,8,512,28.915
64,512,8,1024,30.933
64,512,8,2048,35.582
64,512,16,0,29.992
64,512,16,64,29.994
64,512,16,128,30.03
64,512,16,256,30.148
64,512,16,512,30.308
64,512,16,1024,30.819
64,512,16,2048,35.091
64,512,32,0,34.971
64,512,32,64,36.47
64,512,32,128,36.505
64,512,32,256,36.574
64,512,32,512,36.622
64,512,32,1024,36.83
64,512,32,2048,38.356
64,512,64,0,24.564
64,512,64,64,46.213
64,512,64,128,48.89
64,512,64,256,48.905
64,512,64,512,48.907
64,512,64,1024,49.067
64,512,64,2048,49.324
64,512,128,0,24.552
64,512,128,64,24.549
64,512,128,128,71.747
64,512,128,256,71.729
64,512,128,512,71.657
64,512,128,1024,71.68
64,512,128,2048,72.035
64,512,256,0,24.654
64,512,256,64,24.648
64,512,256,128,24.667
64,512,256,256,115.862
64,512,256,512,117.201
64,512,256,1024,117.421
64,512,256,2048,117.617
64,1024,0,0,37.974
64,1024,0,64,37.974
64,1024,0,128,37.974
64,1024,0,256,37.974
64,1024,0,512,37.974
64,1024,0,1024,37.974
64,1024,0,2048,37.974
64,1024,1,0,44.603
64,1024,1,64,44.627
64,1024,1,128,46.52
64,1024,1,256,50.589
64,1024,1,512,59.001
64,1024,1,1024,75.657
64,1024,1,2048,108.253
64,1024,2,0,44.379
64,1024,2,64,44.403
64,1024,2,128,44.994
64,1024,2,256,47.516
64,1024,2,512,51.452
64,1024,2,1024,59.598
64,1024,2,2048,76.255
64,1024,4,0,44.441
64,1024,4,64,44.441
64,1024,4,128,44.446
64,1024,4,256,45.002
64,1024,4,512,47.487
64,1024,4,1024,51.476
64,1024,4,2048,59.81
64,1024,8,0,44.638
64,1024,8,64,44.638
64,1024,8,128,44.662
64,1024,8,256,44.702
64,1024,8,512,45.545
64,1024,8,1024,47.563
64,1024,8,2048,52.212
64,1024,16,0,46.622
64,1024,16,64,46.624
64,1024,16,128,46.66
64,1024,16,256,46.778
64,1024,16,512,46.938
64,1024,16,1024,47.449
64,1024,16,2048,51.721
64,1024,32,0,51.601
64,1024,32,64,53.1
64,1024,32,128,53.135
64,1024,32,256,53.204
64,1024,32,512,53.252
64,1024,32,1024,53.46
64,1024,32,2048,54.986
64,1024,64,0,41.194
64,1024,64,64,62.843
64,1024,64,128,65.52
64,1024,64,256,65.535
64,1024,64,512,65.537
64,1024,64,1024,65.697
64,1024,64,2048,65.954
64,1024,128,0,41.182
64,1024,128,64,41.179
64,1024,128,128,88.377
64,1024,128,256,88.359
64,1024,128,512,88.287
64,1024,128,1024,88.31
64,1024,128,2048,88.665
64,1024,256,0,41.284
64,1024,256,64,41.278
64,1024,256,128,41.297
64,1024,256,256,132.492
64,1024,256,512,133.831
64,1024,256,1024,134.051
64,1024,256,2048,134.247
64,2048,0,0,70.055
64,2048,0,64,70.055
64,2048,0,128,70.055
64,2048,0,256,70.055
64,2048,0,512,70.055
64,2048,0,1024,70.055
64,2048,0,2048,70.055
64,2048,1,0,76.684
64,2048,1,64,76.708
64,2048,1,128,78.601
64,2048,1,256,82.67
64,2048,1,512,91.082
64,2048,1,1024,107.738
64,2048,1,2048,140.334
64,2048,2,0,76.46
64,2048,2,64,76.484
64,2048,2,128,77.075
64,2048,2,256,79.597
64,2048,2,512,83.533
64,2048,2,1024,91.679
64,2048,2,2048,108.336
64,2048,4,0,76.522
64,2048,4,64,76.522
64,2048,4,128,76.527
64,2048,4,256,77.083
64,2048,4,512,79.568
64,2048,4,1024,83.557
64,2048,4,2048,91.891
64,2048,8,0,76.719
64,2048,8,64,76.719
64,2048,8,128,76.743
64,2048,8,256,76.783
64,2048,8,512,77.626
64,2048,8,1024,79.644
64,2048,8,2048,84.293
64,2048,16,0,78.703
64,2048,16,64,78.705
64,2048,16,128,78.741
64,2048,16,256,78.859
64,2048,16,512,79.019
64,2048,16,1024,79.53
64,2048,16,2048,83.802
64,2048,32,0,83.682
64,2048,32,64,85.181
64,2048,32,128,85.216
64,2048,32,256,85.285
64,2048,32,512,85.333
64,2048,32,1024,85.541
64,2048,32,2048,87.067
64,2048,64,0,73.275
64,2048,64,64,94.924
64,2048,64,128,97.601
64,2048,64,256,97.616
64,2048,64,512,97.618
64,2048,64,1024,97.778
64,2048,64,2048,98.035
64,2048,128,0,73.263
64,2048,128,64,73.26
64,2048,128,128,120.458
64,2048,128,256,120.44
64,2048,128,512,120.368
64,2048,128,1024,120.391
64,2048,128,2048,120.746
64,2048,256,0,73.365
64,2048,256,64,73.359
64,2048,256,128,73.378
64,2048,256,256,164.573
64,2048,256,512,165.912
64,2048,256,1024,166.132
64,2048,256,2048,166.328
128,0,0,0,6.682
128,0,0,64,6.682
128,0,0,128,6.682
128,0,0,256,6.682
128,0,0,512,6.682
128,0,0,1024,6.682
128,0,0,2048,6.682
128,0,1,0,13.311
128,0,1,64,13.335
128,0,1,128,15.228
128,0,1,256,19.297
128,0,1,512,27.709
128,0,1,1024,44.365
128,0,1,2048,76.961
128,0,2,0,13.087
128,0,2,64,13.111
128,0,2,128,13.702
128,0,2,256,16.224
128,0,2,512,20.16
128,0,2,1024,28.306
128,0,2,2048,44.963
128,0,4,0,13.149
128,0,4,64,13.149
128,0,4,128,13.154
128,0,4,256,13.71
128,0,4,512,16.195
128,0,4,1024,20.184
128,0,4,2048,28.518
128,0,8,0,13.346
128,0,8,64,13.346
128,0,8,128,13.37
128,0,8,256,13.41
128,0,8,512,14.253
128,0,8,1024,16.271
128,0,8,2048,20.92
128,0,16,0,15.33
128,0,16,64,15.332
128,0,16,128,15.368
128,0,16,256,15.486
128,0,16,512,15.646
128,0,16,1024,16.157
128,0,16,2048,20.429
128,0,32,0,20.309
128,0,32,64,21.808
128,0,32,128,21.843
128,0,32,256,21.912
128,0,32,512,21.96
128,0,32,1024,22.168
128,0,32,2048,23.694
128,0,64,0,9.902
128,0,64,64,31.551
128,0,64,128,34.228
128,0,64,256,34.243
128,0,64,512,34.245
128,0,64,1024,34.405
128,0,64,2048,34.662
128,0,128,0,9.89
128,0,128,64,9.887
128,0,128,128,57.085
128,0,128,256,57.067
128,0,128,512,56.995
128,0,128,1024,57.018
128,0,128,2048,57.373
128,0,256,0,9.992
128,0,256,64,9.986
128,0,256,128,10.005
128,0,256,256,101.2
128,0,256,512,102.539
128,0,256,1024,102.759
128,0,256,2048,102.955
128,64,0,0,6.685
128,64,0,64,6.685
128,64,0,128,6.685
128,64,0,256,6.685
128,64,0,512,6.685
128,64,0,1024,6.685
128,64,0,2048,6.685
128,64,1,0,13.314
128,64,1,64,13.338
128,64,1,128,15.231
128,64,1,256,19.3
128,64,1,512,27.712
128,64,1,1024,44.368
128,64,1,2048,76.964
128,64,2,0,13.09
128,64,2,64,13.114
128,64,2,128,13.705
128,64,2,256,16.227
128,64,2,512,20.163
128,64,2,1024,28.309
128,64,2,2048,44.966
128,64,4,0,13.152
128,64,4,64,13.152
128,64,4,128,13.157
128,64,4,256,13.713
128,64,4,512,16.198
128,64,4,1024,20.187
128,64,4,2048,28.521
128,64,8,0,13.349
128,64,8,64,13.349
128,64,8,128,13.373
128,64,8,256,13.413
128,64,8,512,14.256
128,64,8,1024,16.274
128,64,8,2048,20.923
128,64,16,0,15.333
128,64,16,64,15.335
128,64,16,128,15.371
128,64,16,256,15.489
128,64,16,512,15.649
128,64,16,1024,16.16
128,64,16,2048,20.432
128,64,32,0,20.312
128,64,32,64,21.811
128,64,32,128,21.846
128,64,32,256,21.915
128,64,32,512,21.963
128,64,32,1024,22.171
128,64,32,2048,23.697
128,64,64,0,9.905
128,64,64,64,31.554
128,64,64,128,34.231
128,64,64,256,34.246
128,64,64,512,34.248
128,64,64,1024,34.408
128,64,64,2048,34.665
128,64,128,0,9.893
128,64,128,64,9.89
128,64,128,128,57.088
128,64,128,256,57.07
128,64,128,512,56.998
128,64,128,1024,57.021
128,64,128,2048,57.376
128,64,256,0,9.995
128,64,256,64,9.989
128,64,256,128,10.008
128,64,256,256,101.203
128,64,256,512,102.542
128,64,256,1024,102.762
128,64,256,2048,102.958
128,128,0,0,9.239
128,128,0,64,9.239
128,128,0,128,9.239
128,128,0,256,9.239
128,128,0,512,9.239
128,128,0,1024,9.239
128,128,0,2048,9.239
128,128,1,0,15.868
128,128,1,64,15.892
128,128,1,128,17.785
128,128,1,256,21.854
128,128,1,512,30.266
128,128,1,1024,46.922
128,128,1,2048,79.518
128,128,2,0,15.644
128,128,2,64,15.668
128,128,2,128,16.259
128,128,2,256,18.781
128,128,2,512,22.717
128,128,2,1024,30.863
128,128,2,2048,47.52
128,128,4,0,15.706
128,128,4,64,15.706
128,128,4,128,15.711
128,128,4,256,16.267
128,128,4,512,18.752
128,128,4,1024,22.741
128,128,4,2048,31.075
128,128,8,0,15.903
128,128,8,64,15.903
128,128,8,128,15.927
128,128,8,256,15.967
128,128,8,512,16.81
128,128,8,1024,18.828
128,128,8,2048,23.477
128,128,16,0,17.887
128,128,16,64,17.889
128,128,16,128,17.925
128,128,16,256,18.043
128,128,16,512,18.203
128,128,16,1024,18.714
128,128,16,2048,22.986
128,128,32,0,22.866
128,128,32,64,24.365
128,128,32,128,24.4
128,128,32,256,24.469
128,128,32,512,24.517
128,128,32,1024,24.725
128,128,32,2048,26.251
128,128,64,0,12.459
128,128,64,64,34.108
128,128,64,128,36.785
128,128,64,256,36.8
128,128,64,512,36.802
128,128,64,1024,36.962
128,128,64,2048,37.219
128,128,128,0,12.447
128,128,128,64,12.444
128,128,128,128,59.642
128,128,128,256,59.624
128,128,128,512,59.552
128,128,128,1024,59.575
128,128,128,2048,59.93
128,128,256,0,12.549
128,128,256,64,12.543
128,128,256,128,12.562
128,128,256,256,103.757
128,128,256,512,105.096
128,128,256,1024,105.316
128,128,256,2048,105.512
128,256,0,0,13.351
128,256,0,64,13.351
128,256,0,128,13.351
128,256,0,256,13.351
128,256,0,512,13.351
128,256,0,1024,13.351
128,256,0,2048,13.351
128,256,1,0,19.98
128,256,1,64,20.004
128,256,1,128,21.897
128,256,1,256,25.966
128,256,1,512,34.378
128,256,1,1024,51.034
128,256,1,2048,83.63
128,256,2,0,19.756
128,256,2,64,19.78
128,256,2,128,20.371
128,256,2,256,22.893
128,256,2,512,26.829
128,256,2,1024,34.975
128,256,2,2048,51.632
128,256,4,0,19.818
128,256,4,64,19.818
128,256,4,128,19.823
128,256,4,256,20.379
128,256,4,512,22.864
128,256,4,1024,26.853
128,256,4,2048,35.187
128,256,8,0,20.015
128,256,8,64,20.015
128,256,8,128,20.039
128,256,8,256,20.079
128,256,8,512,20.922
128,256,8,1024,22.94
128,256,8,2048,27.589
128,256,16,0,21.999
128,256,16,64,22.001
128,256,16,128,22.037
128,256,16,256,22.155
128,256,16,512,22.315
128,256,16,1024,22.826
128,256,16,2048,27.098
128,256,32,0,26.978
128,256,32,64,28.477
128,256,32,128,28.512
128,256,32,256,28.581
128,256,32,512,28.629
128,256,32,1024,28.837
128,256,32,2048,30.363
128,256,64,0,16.571
128,256,64,64,38.22
128,256,64,128,40.897
128,256,64,256,40.912
128,256,64,512,40.914
128,256,64,1024,41.074
128,256,64,2048,41.331
128,256,128,0,16.559
128,256,128,64,16.556
128,256,128,128,63.754
128,256,128,256,63.736
128,256,128,512,63.664
128,256,128,1024,63.687
128,256,128,2048,64.042
128,256,256,0,16.661
128,256,256,64,16.655
128,256,256,128,16.674
128,256,256,256,107.869
128,256,256,512,109.208
128,256,256,1024,109.428
128,256,256,2048,109.624
128,512,0,0,21.665
128,512,0,64,21.665
128,512,0,128,21.665
128,512,0,256,21.665
128,512,0,512,21.665
128,512,0,1024,21.665
128,512,0,2048,21.665
128,512,1,0,28.294
128,512,1,64,28.318
128,512,1,128,30.211
128,512,1,256,34.28
128,512,1,512,42.692
128,512,1,1024,59.348
128,512,1,2048,91.944
128,512,2,0,28.07
128,512,2,64,28.094
128,512,2,128,28.685
128,512,2,256,31.207
128,512,2,512,35.143
128,512,2,1024,43.289
128,512,2,2048,59.946
128,512,4,0,28.132
128,512,4,64,28.132
128,512,4,128,28.137
128,512,4,256,28.693
128,512,4,512,31.178
128,512,4,1024,35.167
128,512,4,2048,43.501
128,512,8,0,28.329
128,512,8,64,28.329
128,512,8,128,28.353
128,512,8,256,28.393
128,512,8,512,29.236
128,512,8,1024,31.254
128,512,8,2048,35.903
128,512,16,0,30.313
128,512,16,64,30.315
128,512,16,128,30.351
128,512,16,256,30.469
128,512,16,512,30.629
128,512,16,1024,31.14
128,512,16,2048,35.412
128,512,32,0,35.292
128,512,32,64,36.791
128,512,32,128,36.826
128,512,32,256,36.895
128,512,32,512,36.943
128,512,32,1024,37.151
128,512,32,2048,38.677
128,512,64,0,24.885
128,512,64,64,46.534
128,512,64,128,49.211
128,512,64,256,49.226
128,512,64,512,49.228
128,512,64,1024,49.388
128,512,64,2048,49.645
128,512,128,0,24.873
128,512,128,64,24.87
128,512,128,128,72.068
128,512,128,256,72.05
128,512,128,512,71.978
128,512,128,1024,72.001
128,512,128,2048,72.356
128,512,256,0,24.975
128,512,256,64,24.969
128,512,256,128,24.988
128,512,256,256,116.183
128,512,256,512,117.522
128,512,256,1024,117.742
128,512,256,2048,117.938
128,1024,0,0,38.212
128,1024,0,64,38.212
128,1024,0,128,38.212
128,1024,0,256,38.212
128,1024,0,512,38.212
128,1024,0,1024,38.212
128,1024,0,2048,38.212
128,1024,1,0,44.841
128,1024,1,64,44.865
128,1024,1,128,46.758
128,1024,1,256,50.827
128,1024,1,512,59.239
128,1024,1,1024,75.895
128,1024,1,2048,108.491
128,1024,2,0,44.617
128,1024,2,64,44.641
128,1024,2,128,45.232
128,1024,2,256,47.754
128,1024,2,512,51.69
128,1024,2,1024,59.836
128,1024,2,2048,76.493
128,1024,4,0,44.679
128,1024,4,64,44.679
128,1024,4,128,44.684
128,1024,4,256,45.24
128,1024,4,512,47.725
128,1024,4,1024,51.714
128,1024,4,2048,60.048
128,1024,8,0,44.876
128,1024,8,64,44.876
128,1024,8,128,44.9
128,1024,8,256,44.94
128,1024,8,512,45.783
128,1024,8,1024,47.801
128,1024,8,2048,52.45
128,1024,16,0,46.86
128,1024,16,64,46.862
128,1024,16,128,46.898
128,1024,16,256,47.016
128,1024,16,512,47.176
128,1024,16,1024,47.687
128,1024,16,2048,51.959
128,1024,32,0,51.839
128,1024,32,64,53.338
128,1024,32,128,53.373
128,1024,32,256,53.442
128,1024,32,512,53.49
128,1024,32,1024,53.698
128,1024,32,2048,55.224
128,1024,64,0,41.432
128,1024,64,64,63.081
128,1024,64,128,65.758
128,1024,64,256,65.773
128,1024,64,512,65.775
128,1024,64,1024,65.935
128,1024,64,2048,66.192
128,1024,128,0,41.42
128,1024,128,64,41.417
128,1024,128,128,88.615
128,1024,128,256,88.597
128,1024,128,512,88.525
128,1024,128,1024,88.548
128,1024,128,2048,88.903
128,1024,256,0,41.522
128,1024,256,64,41.516
128,1024,256,128,41.535
128,1024,256,256,132.73
128,1024,256,512,134.069
128,1024,256,1024,134.289
128,1024,256,2048,134.485
128,2048,0,0,70.023
128,2048,0,64,70.023
128,2048,0,128,70.023
128,2048,0,256,70.023
128,2048,0,512,70.023
128,2048,0,1024,70.023
128,2048,0,2048,70.023
128,2048,1,0,76.652
128,2048,1,64,76.676
128,2048,1,128,78.569
128,2048,1,256,82.638
128,2048,1,512,91.05
128,2048,1,1024,107.706
128,2048,1,2048,140.302
128,2048,2,0,76.428
128,2048,2,64,76.452
128,2048,2,128,77.043
128,2048,2,256,79.565
128,2048,2,512,83.501
128,2048,2,1024,91.647
128,2048,2,2048,108.304
128,2048,4,0,76.49
128,2048,4,64,76.49
128,2048,4,128,76.495
128,2048,4,256,77.051
128,2048,4,512,79.536
128,2048,4,1024,83.525
128,2048,4,2048,91.859
128,2048,8,0,76.687
128,2048,8,64,76.687
128,2048,8,128,76.711
128,2048,8,256,76.751
128,2048,8,512,77.594
128,2048,8,1024,79.612
128,2048,8,2048,84.261
128,2048,16,0,78.671
128,2048,16,64,78.673
128,2048,16,128,78.709
128,2048,16,256,78.827
128,2048,16,512,78.987
128,2048,16,1024,79.498
128,2048,16,2048,83.77
128,2048,32,0,83.65
128,2048,32,64,85.149
128,2048,32,128,85.184
128,2048,32,256,85.253
128,2048,32,512,85.301
128,2048,32,1024,85.509
128,2048,32,2048,87.035
128,2048,64,0,73.243
128,2048,64,64,94.892
128,2048,64,128,97.569
128,2048,64,256,97.584
128,2048,64,512,97.586
128,2048,64,1024,97.746
128,2048,64,2048,98.003
128,2048,128,0,73.231
128,2048,128,64,73.228
128,2048,128,128,120.426
128,2048,128,256,120.408
128,2048,128,512,120.336
128,2048,128,1024,120.359
128,2048,128,2048,120.714
128,2048,256,0,73.333
128,2048,256,64,73.327
128,2048,256,128,73.346
128,2048,256,256,164.541
128,2048,256,512,165.88
128,2048,256,1024,166.1
128,2048,256,2048,166.296
256,0,0,0,6.69
256,0,0,64,6.69
256,0,0,128,6.69
256,0,0,256,6.69
256,0,0,512,6.69
256,0,0,1024,6.69
256,0,0,2048,6.69
256,0,1,0,13.319
256,0,1,64,13.343
256,0,1,128,15.236
256,0,1,256,19.305
256,0,1,512,27.717
256,0,1,1024,44.373
256,0,1,2048,76.969
256,0,2,0,13.095
256,0,2,64,13.119
256,0,2,128,13.71
256,0,2,256,16.232
256,0,2,512,20.168
256,0,2,1024,28.314
256,0,2,2048,44.971
256,0,4,0,13.157
256,0,4,64,13.157
256,0,4,128,13.162
256,0,4,256,13.718
256,0,4,512,16.203
256,0,4,1024,20.192
256,0,4,2048,28.526
256,0,8,0,13.354
256,0,8,64,13.354
256,0,8,128,13.378
256,0,8,256,13.418
256,0,8,512,14.261
256,0,8,1024,16.279
256,0,8,2048,20.928
256,0,16,0,15.338
256,0,16,64,15.34
256,0,16,128,15.376
256,0,16,256,15.494
256,0,16,512,15.654
256,0,16,1024,16.165
256,0,16,2048,20.437
256,0,32,0,20.317
256,0,32,64,21.816
256,0,32,128,21.851
256,0,32,256,21.92
256,0,32,512,21.968
256,0,32,1024,22.176
256,0,32,2048,23.702
256,0,64,0,9.91
256,0,64,64,31.559
256,0,64,128,34.236
256,0,64,256,34.251
256,0,64,512,34.253
256,0,64,1024,34.413
256,0,64,2048,34.67
256,0,128,0,9.898
256,0,128,64,9.895
256,0,128,128,57.093
256,0,128,256,57.075
256,0,128,512,57.003
256,0,128,1024,57.026
256,0,128,2048,57.381
256,0,256,0,10.0
256,0,256,64,9.994
256,0,256,128,10.013
256,0,256,256,101.208
256,0,256,512,102.547
256,0,256,1024,102.767
256,0,256,2048,102.963
256,64,0,0,6.694
256,64,0,64,6.694
256,64,0,128,6.694
256,64,0,256,6.694
256,64,0,512,6.694
256,64,0,1024,6.694
256,64,0,2048,6.694
256,64,1,0,13.323
256,64,1,64,13.347
256,64,1,128,15.24
256,64,1,256,19.309
256,64,1,512,27.721
256,64,1,1024,44.377
256,64,1,2048,76.973
256,64,2,0,13.099
256,64,2,64,13.123
256,64,2,128,13.714
256,64,2,256,16.236
256,64,2,512,20.172
256,64,2,1024,28.318
256,64,2,2048,44.975
256,64,4,0,13.161
256,64,4,64,13.161
256,64,4,128,13.166
256,64,4,256,13.722
256,64,4,512,16.207
256,64,4,1024,20.196
256,64,4,2048,28.53
256,64,8,0,13.358
256,64,8,64,13.358
256,64,8,128,13.382
256,64,8,256,13.422
256,64,8,512,14.265
256,64,8,1024,16.283
256,64,8,2048,20.932
256,64,16,0,15.342
256,64,16,64,15.344
256,64,16,128,15.38
256,64,16,256,15.498
256,64,16,512,15.658
256,64,16,1024,16.169
256,64,16,2048,20.441
256,64,32,0,20.321
256,64,32,64,21.82
256,64,32,128,21.855
256,64,32,256,21.924
256,64,32,512,21.972
256,64,32,1024,22.18
256,64,32,2048,23.706
256,64,64,0,9.914
256,64,64,64,31.563
256,64,64,128,34.24
256,64,64,256,34.255
256,64,64,512,34.257
256,64,64,1024,34.417
256,64,64,2048,34.674
256,64,128,0,9.902
256,64,128,64,9.899
256,64,128,128,57.097
256,64,128,256,57.079
256,64,128,512,57.007
256,64,128,1024,57.03
256,64,128,2048,57.385
256,64,256,0,10.004
256,64,256,64,9.998
256,64,256,128,10.017
256,64,256,256,101.212
256,64,256,512,102.551
256,64,256,1024,102.771
256,64,256,2048,102.967
256,128,0,0,9.255
256,128,0,64,9.255
256,128,0,128,9.255
256,128,0,256,9.255
256,128,0,512,9.255
256,128,0,1024,9.255
256,128,0,2048,9.255
256,128,1,0,15.884
256,128,1,64,15.908
256,128,1,128,17.801
256,128,1,256,21.87
256,128,1,512,30.282
256,128,1,1024,46.938
256,128,1,2048,79.534
256,128,2,0,15.66
256,128,2,64,15.684
256,128,2,128,16.275
256,128,2,256,18.797
256,128,2,512,22.733
256,128,2,1024,30.879
256,128,2,2048,47.536
256,128,4,0,15.722
256,128,4,64,15.722
256,128,4,128,15.727
256,128,4,256,16.283
256,128,4,512,18.768
256,128,4,1024,22.757
256,128,4,2048,31.091
256,128,8,0,15.919
256,128,8,64,15.919
256,128,8,128,15.943
256,128,8,256,15.983
256,128,8,512,16.826
256,128,8,1024,18.844
256,128,8,2048,23.493
256,128,16,0,17.903
256,128,16,64,17.905
256,128,16,128,17.941
256,128,16,256,18.059
256,128,16,512,18.219
256,128,16,1024,18.73
256,128,16,2048,23.002
256,128,32,0,22.882
256,128,32,64,24.381
256,128,32,128,24.416
256,128,32,256,24.485
256,128,32,512,24.533
256,128,32,1024,24.741
256,128,32,2048,26.267
256,128,64,0,12.475
256,128,64,64,34.124
256,128,64,128,36.801
256,128,64,256,36.816
256,128,64,512,36.818
256,128,64,1024,36.978
256,128,64,2048,37.235
256,128,128,0,12.463
256,128,128,64,12.46
256,128,128,128,59.658
256,128,128,256,59.64
256,128,128,512,59.568
256,128,128,1024,59.591
256,128,128,2048,59.946
256,128,256,0,12.565
256,128,256,64,12.559
256,128,256,128,12.578
256,128,256,256,103.773
256,128,256,512,105.112
256,128,256,1024,105.332
256,128,256,2048,105.528
256,256,0,0,13.66
256,256,0,64,13.66
256,256,0,128,13.66
256,256,0,256,13.66
256,256,0,512,13.66
256,256,0,1024,13.66
256,256,0,2048,13.66
256,256,1,0,20.289
256,256,1,64,20.313
256,256,1,128,22.206
256,256,1,256,26.275
256,256,1,512,34.687
256,256,1,1024,51.343
256,256,1,2048,83.939
256,256,2,0,20.065
256,256,2,64,20.089
256,256,2,128,20.68
256,256,2,256,23.202
256,256,2,512,27.138
256,256,2,1024,35.284
256,256,2,2048,51.941
256,256,4,0,20.127
256,256,4,64,20.127
256,256,4,128,20.132
256,256,4,256,20.688
256,256,4,512,23.173
256,256,4,1024,27.162
256,256,4,2048,35.496
256,256,8,0,20.324
256,256,8,64,20.324
256,256,8,128,20.348
256,256,8,256,20.388
256,256,8,512,21.231
256,256,8,1024,23.249
256,256,8,2048,27.898
256,256,16,0,22.308
256,256,16,64,22.31
256,256,16,128,22.346
256,256,16,256,22.464
256,256,16,512,22.624
256,256,16,1024,23.135
256,256,16,2048,27.407
256,256,32,0,27.287
256,256,32,64,28.786
256,256,32,128,28.821
256,256,32,256,28.89
256,256,32,512,28.938
256,256,32,1024,29.146
256,256,32,2048,30.672
256,256,64,0,16.88
256,256,64,64,38.529
256,256,64,128,41.206
256,256,64,256,41.221
256,256,64,512,41.223
256,256,64,1024,41.383
256,256,64,2048,41.64
256,256,128,0,16.868
256,256,128,64,16.865
256,256,128,128,64.063
256,256,128,256,64.045
256,256,128,512,63.973
256,256,128,1024,63.996
256,256,128,2048,64.351
256,256,256,0,16.97
256,256,256,64,16.964
256,256,256,128,16.983
256,256,256,256,108.178
256,256,256,512,109.517
256,256,256,1024,109.737
256,256,256,2048,109.933
256,512,0,0,21.99
256,512,0,64,21.99
256,512,0,128,21.99
256,512,0,256,21.99
256,512,0,512,21.99
256,512,0,1024,21.99
256,512,0,2048,21.99
256,512,1,0,28.619
256,512,1,64,28.643
256,512,1,128,30.536
256,512,1,256,34.605
256,512,1,512,43.017
256,512,1,1024,59.673
256,512,1,2048,92.269
256,512,2,0,28.395
256,512,2,64,28.419
256,512,2,128,29.01
256,512,2,256,31.532
256,512,2,512,35.468
256,512,2,1024,43.614
256,512,2,2048,60.271
256,512,4,0,28.457
256,512,4,64,28.457
256,512,4,128,28.462
256,512,4,256,29.018
256,512,4,512,31.503
256,512,4,1024,35.492
256,512,4,2048,43.826
