prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,128,8,2048,18.959
64,128,16,0,14.369
64,128,16,64,14.37
64,128,16,128,14.4
64,128,16,256,14.497
64,128,16,512,14.628
64,128,16,1024,15.048
64,128,16,2048,18.556
64,128,32,0,18.457
64,128,32,64,19.688
64,128,32,128,19.717
64,128,32,256,19.774
64,128,32,512,19.813
64,128,32,1024,19.984
64,128,32,2048,21.237
64,128,64,0,9.911
64,128,64,64,27.689
64,128,64,128,29.887
64,128,64,256,29.9
64,128,64,512,29.901
64,128,64,1024,30.033
64,128,64,2048,30.244
64,128,128,0,9.901
64,128,128,64,9.899
64,128,128,128,48.657
64,128,128,256,48.642
64,128,128,512,48.583
64,128,128,1024,48.602
64,128,128,2048,48.894
64,128,256,0,9.985
64,128,256,64,9.98
64,128,256,128,9.996
64,128,256,256,84.884
64,128,256,512,85.983
64,128,256,1024,86.164
64,128,256,2048,86.325
64,256,0,0,10.684
64,256,0,64,10.684
64,256,0,128,10.684
64,256,0,256,10.684
64,256,0,512,10.684
64,256,0,1024,10.684
64,256,0,2048,10.684
64,256,1,0,16.128
64,256,1,64,16.147
64,256,1,128,17.702
64,256,1,256,21.043
64,256,1,512,27.951
64,256,1,1024,41.629
64,256,1,2048,68.396
64,256,2,0,15.944
64,256,2,64,15.963
64,256,2,128,16.449
64,256,2,256,18.52
64,256,2,512,21.752
64,256,2,1024,28.441
64,256,2,2048,42.12
64,256,4,0,15.995
64,256,4,64,15.995
64,256,4,128,15.999
64,256,4,256,16.455
64,256,4,512,18.496
64,256,4,1024,21.772
64,256,4,2048,28.615
64,256,8,0,16.156
64,256,8,64,16.156
64,256,8,128,16.176
64,256,8,256,16.209
64,256,8,512,16.901
64,256,8,1024,18.558
64,256,8,2048,22.376
64,256,16,0,17.786
64,256,16,64,17.787
64,256,16,128,17.817
64,256,16,256,17.914
64,256,16,512,18.045
64,256,16,1024,18.465
64,256,16,2048,21.973
64,256,32,0,21.874
64,256,32,64,23.105
64,256,32,128,23.134
64,256,32,256,23.191
64,256,32,512,23.23
64,256,32,1024,23.401
64,256,32,2048,24.654
64,256,64,0,13.328
64,256,64,64,31.106
64,256,64,128,33.304
64,256,64,256,33.317
64,256,64,512,33.318
64,256,64,1024,33.45
64,256,64,2048,33.661
64,256,128,0,13.318
64,256,128,64,13.316
64,256,128,128,52.074
64,256,128,256,52.059
64,256,128,512,52.0
64,256,128,1024,52.019
64,256,128,2048,52.311
64,256,256,0,13.402
64,256,256,64,13.397
64,256,256,128,13.413
64,256,256,256,88.301
64,256,256,512,89.4
64,256,256,1024,89.581
64,256,256,2048,89.742
64,512,0,0,17.527
64,512,0,64,17.527
64,512,0,128,17.527
64,512,0,256,17.527
64,512,0,512,17.527
64,512,0,1024,17.527
64,512,0,2048,17.527
64,512,1,0,22.971
64,512,1,64,22.99
64,512,1,128,24.545
64,512,1,256,27.886
64,512,1,512,34.794
64,512,1,1024,48.472
64,512,1,2048,75.239
64,512,2,0,22.787
64,512,2,64,22.806
64,512,2,128,23.292
64,512,2,256,25.363
64,512,2,512,28.595
64,512,2,1024,35.284
64,512,2,2048,48.963
64,512,4,0,22.838
64,512,4,64,22.838
64,512,4,128,22.842
64,512,4,256,23.298
64,512,4,512,25.339
64,512,4,1024,28.615
64,512,4,2048,35.458
64,512,8,0,22.999
64,512,8,64,22.999
64,512,8,128,23.019
64,512,8,256,23.052
64,512,8,512,23.744
64,512,8,1024,25.401
64,512,8,2048,29.219
64,512,16,0,24.629
64,512,16,64,24.63
64,512,16,128,24.66
64,512,16,256,24.757
64,512,16,512,24.888
64,512,16,1024,25.308
64,512,16,2048,28.816
64,512,32,0,28.717
64,512,32,64,29.948
64,512,32,128,29.977
64,512,32,256,30.034
64,512,32,512,30.073
64,512,32,1024,30.244
64,512,32,2048,31.497
64,512,64,0,20.171
64,512,64,64,37.949
64,512,64,128,40.147
64,512,64,256,40.16
64,512,64,512,40.161
64,512,64,1024,40.293
64,512,64,2048,40.504
64,512,128,0,20.161
64,512,128,64,20.159
64,512,128,128,58.917
64,512,128,256,58.902
64,512,128,512,58.843
64,512,128,1024,58.862
64,512,128,2048,59.154
64,512,256,0,20.245
64,512,256,64,20.24
64,512,256,128,20.256
64,512,256,256,95.144
64,512,256,512,96.243
64,512,256,1024,96.424
64,512,256,2048,96.585
64,1024,0,0,31.184
64,1024,0,64,31.184
64,1024,0,128,31.184
64,1024,0,256,31.184
64,1024,0,512,31.184
64,1024,0,1024,31.184
64,1024,0,2048,31.184
64,1024,1,0,36.628
64,1024,1,64,36.647
64,1024,1,128,38.202
64,1024,1,256,41.543
64,1024,1,512,48.451
64,1024,1,1024,62.129
64,1024,1,2048,88.896
64,1024,2,0,36.444
64,1024,2,64,36.463
64,1024,2,128,36.949
64,1024,2,256,39.02
64,1024,2,512,42.252
64,1024,2,1024,48.941
64,1024,2,2048,62.62
64,1024,4,0,36.495
64,1024,4,64,36.495
64,1024,4,128,36.499
64,1024,4,256,36.955
64,1024,4,512,38.996
64,1024,4,1024,42.272
64,1024,4,2048,49.115
64,1024,8,0,36.656
64,1024,8,64,36.656
64,1024,8,128,36.676
64,1024,8,256,36.709
64,1024,8,512,37.401
64,1024,8,1024,39.058
64,1024,8,2048,42.876
64,1024,16,0,38.286
64,1024,16,64,38.287
64,1024,16,128,38.317
64,1024,16,256,38.414
64,1024,16,512,38.545
64,1024,16,1024,38.965
64,1024,16,2048,42.473
64,1024,32,0,42.374
64,1024,32,64,43.605
64,1024,32,128,43.634
64,1024,32,256,43.691
64,1024,32,512,43.73
64,1024,32,1024,43.901
64,1024,32,2048,45.154
64,1024,64,0,33.828
64,1024,64,64,51.606
64,1024,64,128,53.804
64,1024,64,256,53.817
64,1024,64,512,53.818
64,1024,64,1024,53.95
64,1024,64,2048,54.161
64,1024,128,0,33.818
64,1024,128,64,33.816
64,1024,128,128,72.574
64,1024,128,256,72.559
64,1024,128,512,72.5
64,1024,128,1024,72.519
64,1024,128,2048,72.811
64,1024,256,0,33.902
64,1024,256,64,33.897
64,1024,256,128,33.913
64,1024,256,256,108.801
64,1024,256,512,109.9
64,1024,256,1024,110.081
64,1024,256,2048,110.242
64,2048,0,0,57.528
64,2048,0,64,57.528
64,2048,0,128,57.528
64,2048,0,256,57.528
64,2048,0,512,57.528
64,2048,0,1024,57.528
64,2048,0,2048,57.528
64,2048,1,0,62.972
64,2048,1,64,62.991
64,2048,1,128,64.546
64,2048,1,256,67.887
64,2048,1,512,74.795
64,2048,1,1024,88.473
64,2048,1,2048,115.24
64,2048,2,0,62.788
64,2048,2,64,62.807
64,2048,2,128,63.293
64,2048,2,256,65.364
64,2048,2,512,68.596
64,2048,2,1024,75.285
64,2048,2,2048,88.964
64,2048,4,0,62.839
64,2048,4,64,62.839
64,2048,4,128,62.843
64,2048,4,256,63.299
64,2048,4,512,65.34
64,2048,4,1024,68.616
64,2048,4,2048,75.459
64,2048,8,0,63.0
64,2048,8,64,63.0
64,2048,8,128,63.02
64,2048,8,256,63.053
64,2048,8,512,63.745
64,2048,8,1024,65.402
64,2048,8,2048,69.22
64,2048,16,0,64.63
64,2048,16,64,64.631
64,2048,16,128,64.661
64,2048,16,256,64.758
64,2048,16,512,64.889
64,2048,16,1024,65.309
64,2048,16,2048,68.817
64,2048,32,0,68.718
64,2048,32,64,69.949
64,2048,32,128,69.978
64,2048,32,256,70.035
64,2048,32,512,70.074
64,2048,32,1024,70.245
64,2048,32,2048,71.498
64,2048,64,0,60.172
64,2048,64,64,77.95
64,2048,64,128,80.148
64,2048,64,256,80.161
64,2048,64,512,80.162
64,2048,64,1024,80.294
64,2048,64,2048,80.505
64,2048,128,0,60.162
64,2048,128,64,60.16
64,2048,128,128,98.918
64,2048,128,256,98.903
64,2048,128,512,98.844
64,2048,128,1024,98.863
64,2048,128,2048,99.155
64,2048,256,0,60.246
64,2048,256,64,60.241
64,2048,256,128,60.257
64,2048,256,256,135.145
64,2048,256,512,136.244
64,2048,256,1024,136.425
64,2048,256,2048,136.586
128,0,0,0,5.487
128,0,0,64,5.487
128,0,0,128,5.487
128,0,0,256,5.487
128,0,0,512,5.487
128,0,0,1024,5.487
128,0,0,2048,5.487
128,0,1,0,10.931
128,0,1,64,10.95
128,0,1,128,12.505
128,0,1,256,15.846
128,0,1,512,22.754
128,0,1,1024,36.432
128,0,1,2048,63.199
128,0,2,0,10.747
128,0,2,64,10.766
128,0,2,128,11.252
128,0,2,256,13.323
128,0,2,512,16.555
128,0,2,1024,23.244
128,0,2,2048,36.923
128,0,4,0,10.798
128,0,4,64,10.798
128,0,4,128,10.802
128,0,4,256,11.258
128,0,4,512,13.299
128,0,4,1024,16.575
128,0,4,2048,23.418
128,0,8,0,10.959
128,0,8,64,10.959
128,0,8,128,10.979
128,0,8,256,11.012
128,0,8,512,11.704
128,0,8,1024,13.361
128,0,8,2048,17.179
128,0,16,0,12.589
128,0,16,64,12.59
128,0,16,128,12.62
128,0,16,256,12.717
128,0,16,512,12.848
128,0,16,1024,13.268
128,0,16,2048,16.776
128,0,32,0,16.677
128,0,32,64,17.908
128,0,32,128,17.937
128,0,32,256,17.994
128,0,32,512,18.033
128,0,32,1024,18.204
128,0,32,2048,19.457
128,0,64,0,8.131
128,0,64,64,25.909
128,0,64,128,28.107
128,0,64,256,28.12
128,0,64,512,28.121
128,0,64,1024,28.253
128,0,64,2048,28.464
128,0,128,0,8.121
128,0,128,64,8.119
128,0,128,128,46.877
128,0,128,256,46.862
128,0,128,512,46.803
128,0,128,1024,46.822
128,0,128,2048,47.114
128,0,256,0,8.205
128,0,256,64,8.2
128,0,256,128,8.216
128,0,256,256,83.104
128,0,256,512,84.203
128,0,256,1024,84.384
128,0,256,2048,84.545
128,64,0,0,5.49
128,64,0,64,5.49
128,64,0,128,5.49
128,64,0,256,5.49
128,64,0,512,5.49
128,64,0,1024,5.49
128,64,0,2048,5.49
128,64,1,0,10.934
128,64,1,64,10.953
128,64,1,128,12.508
128,64,1,256,15.849
128,64,1,512,22.757
128,64,1,1024,36.435
128,64,1,2048,63.202
128,64,2,0,10.75
128,64,2,64,10.769
128,64,2,128,11.255
128,64,2,256,13.326
128,64,2,512,16.558
128,64,2,1024,23.247
128,64,2,2048,36.926
128,64,4,0,10.801
128,64,4,64,10.801
128,64,4,128,10.805
128,64,4,256,11.261
128,64,4,512,13.302
128,64,4,1024,16.578
128,64,4,2048,23.421
128,64,8,0,10.962
128,64,8,64,10.962
128,64,8,128,10.982
128,64,8,256,11.015
128,64,8,512,11.707
128,64,8,1024,13.364
128,64,8,2048,17.182
128,64,16,0,12.592
128,64,16,64,12.593
128,64,16,128,12.623
128,64,16,256,12.72
128,64,16,512,12.851
128,64,16,1024,13.271
128,64,16,2048,16.779
128,64,32,0,16.68
128,64,32,64,17.911
128,64,32,128,17.94
128,64,32,256,17.997
128,64,32,512,18.036
128,64,32,1024,18.207
128,64,32,2048,19.46
128,64,64,0,8.134
128,64,64,64,25.912
128,64,64,128,28.11
128,64,64,256,28.123
128,64,64,512,28.124
128,64,64,1024,28.256
128,64,64,2048,28.467
128,64,128,0,8.124
128,64,128,64,8.122
128,64,128,128,46.88
128,64,128,256,46.865
128,64,128,512,46.806
128,64,128,1024,46.825
128,64,128,2048,47.117
128,64,256,0,8.208
128,64,256,64,8.203
128,64,256,128,8.219
128,64,256,256,83.107
128,64,256,512,84.206
128,64,256,1024,84.387
128,64,256,2048,84.548
128,128,0,0,7.587
128,128,0,64,7.587
128,128,0,128,7.587
128,128,0,256,7.587
128,128,0,512,7.587
128,128,0,1024,7.587
128,128,0,2048,7.587
128,128,1,0,13.031
128,128,1,64,13.05
128,128,1,128,14.605
128,128,1,256,17.946
128,128,1,512,24.854
128,128,1,1024,38.532
128,128,1,2048,65.299
128,128,2,0,12.847
128,128,2,64,12.866
128,128,2,128,13.352
128,128,2,256,15.423
128,128,2,512,18.655
128,128,2,1024,25.344
128,128,2,2048,39.023
128,128,4,0,12.898
128,128,4,64,12.898
128,128,4,128,12.902
128,128,4,256,13.358
128,128,4,512,15.399
128,128,4,1024,18.675
128,128,4,2048,25.518
128,128,8,0,13.059
128,128,8,64,13.059
128,128,8,128,13.079
128,128,8,256,13.112
128,128,8,512,13.804
128,128,8,1024,15.461
128,128,8,2048,19.279
128,128,16,0,14.689
128,128,16,64,14.69
128,128,16,128,14.72
128,128,16,256,14.817
128,128,16,512,14.948
128,128,16,1024,15.368
128,128,16,2048,18.876
128,128,32,0,18.777
128,128,32,64,20.008
128,128,32,128,20.037
128,128,32,256,20.094
128,128,32,512,20.133
128,128,32,1024,20.304
128,128,32,2048,21.557
128,128,64,0,10.231
128,128,64,64,28.009
128,128,64,128,30.207
128,128,64,256,30.22
128,128,64,512,30.221
128,128,64,1024,30.353
128,128,64,2048,30.564
128,128,128,0,10.221
128,128,128,64,10.219
128,128,128,128,48.977
128,128,128,256,48.962
128,128,128,512,48.903
128,128,128,1024,48.922
128,128,128,2048,49.214
128,128,256,0,10.305
128,128,256,64,10.3
128,128,256,128,10.316
128,128,256,256,85.204
128,128,256,512,86.303
128,128,256,1024,86.484
128,128,256,2048,86.645
128,256,0,0,10.964
128,256,0,64,10.964
128,256,0,128,10.964
128,256,0,256,10.964
128,256,0,512,10.964
128,256,0,1024,10.964
128,256,0,2048,10.964
128,256,1,0,16.408
128,256,1,64,16.427
128,256,1,128,17.982
128,256,1,256,21.323
128,256,1,512,28.231
128,256,1,1024,41.909
128,256,1,2048,68.676
128,256,2,0,16.224
128,256,2,64,16.243
128,256,2,128,16.729
128,256,2,256,18.8
128,256,2,512,22.032
128,256,2,1024,28.721
128,256,2,2048,42.4
128,256,4,0,16.275
128,256,4,64,16.275
128,256,4,128,16.279
128,256,4,256,16.735
128,256,4,512,18.776
128,256,4,1024,22.052
128,256,4,2048,28.895
128,256,8,0,16.436
128,256,8,64,16.436
128,256,8,128,16.456
128,256,8,256,16.489
128,256,8,512,17.181
128,256,8,1024,18.838
128,256,8,2048,22.656
128,256,16,0,18.066
128,256,16,64,18.067
128,256,16,128,18.097
128,256,16,256,18.194
128,256,16,512,18.325
128,256,16,1024,18.745
128,256,16,2048,22.253
128,256,32,0,22.154
128,256,32,64,23.385
128,256,32,128,23.414
128,256,32,256,23.471
128,256,32,512,23.51
128,256,32,1024,23.681
128,256,32,2048,24.934
128,256,64,0,13.608
128,256,64,64,31.386
128,256,64,128,33.584
128,256,64,256,33.597
128,256,64,512,33.598
128,256,64,1024,33.73
128,256,64,2048,33.941
128,256,128,0,13.598
128,256,128,64,13.596
128,256,128,128,52.354
128,256,128,256,52.339
128,256,128,512,52.28
128,256,128,1024,52.299
128,256,128,2048,52.591
128,256,256,0,13.682
128,256,256,64,13.677
128,256,256,128,13.693
128,256,256,256,88.581
128,256,256,512,89.68
128,256,256,1024,89.861
128,256,256,2048,90.022
128,512,0,0,17.791
128,512,0,64,17.791
128,512,0,128,17.791
128,512,0,256,17.791
128,512,0,512,17.791
128,512,0,1024,17.791
128,512,0,2048,17.791
128,512,1,0,23.235
128,512,1,64,23.254
128,512,1,128,24.809
128,512,1,256,28.15
128,512,1,512,35.058
128,512,1,1024,48.736
128,512,1,2048,75.503
128,512,2,0,23.051
128,512,2,64,23.07
128,512,2,128,23.556
128,512,2,256,25.627
128,512,2,512,28.859
128,512,2,1024,35.548
128,512,2,2048,49.227
128,512,4,0,23.102
128,512,4,64,23.102
128,512,4,128,23.106
128,512,4,256,23.562
128,512,4,512,25.603
128,512,4,1024,28.879
128,512,4,2048,35.722
128,512,8,0,23.263
128,512,8,64,23.263
128,512,8,128,23.283
128,512,8,256,23.316
128,512,8,512,24.008
128,512,8,1024,25.665
128,512,8,2048,29.483
128,512,16,0,24.893
128,512,16,64,24.894
128,512,16,128,24.924
128,512,16,256,25.021
128,512,16,512,25.152
128,512,16,1024,25.572
128,512,16,2048,29.08
128,512,32,0,28.981
128,512,32,64,30.212
128,512,32,128,30.241
128,512,32,256,30.298
128,512,32,512,30.337
128,512,32,1024,30.508
128,512,32,2048,31.761
128,512,64,0,20.435
128,512,64,64,38.213
128,512,64,128,40.411
128,512,64,256,40.424
128,512,64,512,40.425
128,512,64,1024,40.557
128,512,64,2048,40.768
128,512,128,0,20.425
128,512,128,64,20.423
128,512,128,128,59.181
128,512,128,256,59.166
128,512,128,512,59.107
128,512,128,1024,59.126
128,512,128,2048,59.418
128,512,256,0,20.509
128,512,256,64,20.504
128,512,256,128,20.52
128,512,256,256,95.408
128,512,256,512,96.507
128,512,256,1024,96.688
128,512,256,2048,96.849
128,1024,0,0,31.379
128,1024,0,64,31.379
128,1024,0,128,31.379
128,1024,0,256,31.379
128,1024,0,512,31.379
128,1024,0,1024,31.379
128,1024,0,2048,31.379
128,1024,1,0,36.823
128,1024,1,64,36.842
128,1024,1,128,38.397
128,1024,1,256,41.738
128,1024,1,512,48.646
128,1024,1,1024,62.324
128,1024,1,2048,89.091
128,1024,2,0,36.639
128,1024,2,64,36.658
128,1024,2,128,37.144
128,1024,2,256,39.215
128,1024,2,512,42.447
128,1024,2,1024,49.136
128,1024,2,2048,62.815
128,1024,4,0,36.69
128,1024,4,64,36.69
128,1024,4,128,36.694
128,1024,4,256,37.15
128,1024,4,512,39.191
128,1024,4,1024,42.467
128,1024,4,2048,49.31
128,1024,8,0,36.851
128,1024,8,64,36.851
128,1024,8,128,36.871
128,1024,8,256,36.904
128,1024,8,512,37.596
128,1024,8,1024,39.253
128,1024,8,2048,43.071
128,1024,16,0,38.481
128,1024,16,64,38.482
128,1024,16,128,38.512
128,1024,16,256,38.609
128,1024,16,512,38.74
128,1024,16,1024,39.16
128,1024,16,2048,42.668
128,1024,32,0,42.569
128,1024,32,64,43.8
128,1024,32,128,43.829
128,1024,32,256,43.886
128,1024,32,512,43.925
128,1024,32,1024,44.096
128,1024,32,2048,45.349
128,1024,64,0,34.023
128,1024,64,64,51.801
128,1024,64,128,53.999
128,1024,64,256,54.012
128,1024,64,512,54.013
128,1024,64,1024,54.145
128,1024,64,2048,54.356
128,1024,128,0,34.013
128,1024,128,64,34.011
128,1024,128,128,72.769
128,1024,128,256,72.754
128,1024,128,512,72.695
128,1024,128,1024,72.714
128,1024,128,2048,73.006
128,1024,256,0,34.097
128,1024,256,64,34.092
128,1024,256,128,34.108
128,1024,256,256,108.996
128,1024,256,512,110.095
128,1024,256,1024,110.276
128,1024,256,2048,110.437
128,2048,0,0,57.502
128,2048,0,64,57.502
128,2048,0,128,57.502
128,2048,0,256,57.502
128,2048,0,512,57.502
128,2048,0,1024,57.502
128,2048,0,2048,57.502
128,2048,1,0,62.946
128,2048,1,64,62.965
128,2048,1,128,64.52
128,2048,1,256,67.861
128,2048,1,512,74.769
128,2048,1,1024,88.447
128,2048,1,2048,115.214
128,2048,2,0,62.762
128,2048,2,64,62.781
128,2048,2,128,63.267
128,2048,2,256,65.338
128,2048,2,512,68.57
128,2048,2,1024,75.259
128,2048,2,2048,88.938
128,2048,4,0,62.813
128,2048,4,64,62.813
128,2048,4,128,62.817
128,2048,4,256,63.273
128,2048,4,512,65.314
128,2048,4,1024,68.59
128,2048,4,2048,75.433
128,2048,8,0,62.974
128,2048,8,64,62.974
128,2048,8,128,62.994
128,2048,8,256,63.027
128,2048,8,512,63.719
128,2048,8,1024,65.376
128,2048,8,2048,69.194
128,2048,16,0,64.604
128,2048,16,64,64.605
128,2048,16,128,64.635
128,2048,16,256,64.732
128,2048,16,512,64.863
128,2048,16,1024,65.283
128,2048,16,2048,68.791
128,2048,32,0,68.692
128,2048,32,64,69.923
128,2048,32,128,69.952
128,2048,32,256,70.009
128,2048,32,512,70.048
128,2048,32,1024,70.219
128,2048,32,2048,71.472
128,2048,64,0,60.146
128,2048,64,64,77.924
128,2048,64,128,80.122
128,2048,64,256,80.135
128,2048,64,512,80.136
128,2048,64,1024,80.268
128,2048,64,2048,80.479
128,2048,128,0,60.136
128,2048,128,64,60.134
128,2048,128,128,98.892
128,2048,128,256,98.877
128,2048,128,512,98.818
128,2048,128,1024,98.837
128,2048,128,2048,99.129
128,2048,256,0,60.22
128,2048,256,64,60.215
128,2048,256,128,60.231
128,2048,256,256,135.119
128,2048,256,512,136.218
128,2048,256,1024,136.399
128,2048,256,2048,136.56
256,0,0,0,5.494
256,0,0,64,5.494
256,0,0,128,5.494
256,0,0,256,5.494
256,0,0,512,5.494
256,0,0,1024,5.494
256,0,0,2048,5.494
256,0,1,0,10.938
256,0,1,64,10.957
256,0,1,128,12.512
256,0,1,256,15.853
256,0,1,512,22.761
256,0,1,1024,36.439
256,0,1,2048,63.206
256,0,2,0,10.754
256,0,2,64,10.773
256,0,2,128,11.259
256,0,2,256,13.33
256,0,2,512,16.562
256,0,2,1024,23.251
256,0,2,2048,36.93
256,0,4,0,10.805
256,0,4,64,10.805
256,0,4,128,10.809
256,0,4,256,11.265
256,0,4,512,13.306
256,0,4,1024,16.582
256,0,4,2048,23.425
256,0,8,0,10.966
256,0,8,64,10.966
256,0,8,128,10.986
256,0,8,256,11.019
256,0,8,512,11.711
256,0,8,1024,13.368
256,0,8,2048,17.186
256,0,16,0,12.596
256,0,16,64,12.597
256,0,16,128,12.627
256,0,16,256,12.724
256,0,16,512,12.855
256,0,16,1024,13.275
256,0,16,2048,16.783
256,0,32,0,16.684
256,0,32,64,17.915
256,0,32,128,17.944
256,0,32,256,18.001
256,0,32,512,18.04
256,0,32,1024,18.211
256,0,32,2048,19.464
256,0,64,0,8.138
256,0,64,64,25.916
256,0,64,128,28.114
256,0,64,256,28.127
256,0,64,512,28.128
256,0,64,1024,28.26
256,0,64,2048,28.471
256,0,128,0,8.128
256,0,128,64,8.126
256,0,128,128,46.884
256,0,128,256,46.869
256,0,128,512,46.81
256,0,128,1024,46.829
256,0,128,2048,47.121
256,0,256,0,8.212
256,0,256,64,8.207
256,0,256,128,8.223
256,0,256,256,83.111
256,0,256,512,84.21
256,0,256,1024,84.391
256,0,256,2048,84.552
256,64,0,0,5.497
256,64,0,64,5.497
256,64,0,128,5.497
256,64,0,256,5.497
256,64,0,512,5.497
256,64,0,1024,5.497
256,64,0,2048,5.497
256,64,1,0,10.941
256,64,1,64,10.96
256,64,1,128,12.515
256,64,1,256,15.856
256,64,1,512,22.764
256,64,1,1024,36.442
256,64,1,2048,63.209
256,64,2,0,10.757
256,64,2,64,10.776
256,64,2,128,11.262
256,64,2,256,13.333
256,64,2,512,16.565
256,64,2,1024,23.254
256,64,2,2048,36.933
256,64,4,0,10.808
256,64,4,64,10.808
256,64,4,128,10.812
256,64,4,256,11.268
256,64,4,512,13.309
256,64,4,1024,16.585
256,64,4,2048,23.428
256,64,8,0,10.969
256,64,8,64,10.969
256,64,8,128,10.989
256,64,8,256,11.022
256,64,8,512,11.714
256,64,8,1024,13.371
256,64,8,2048,17.189
256,64,16,0,12.599
256,64,16,64,12.6
256,64,16,128,12.63
256,64,16,256,12.727
256,64,16,512,12.858
256,64,16,1024,13.278
256,64,16,2048,16.786
256,64,32,0,16.687
256,64,32,64,17.918
256,64,32,128,17.947
256,64,32,256,18.004
256,64,32,512,18.043
256,64,32,1024,18.214
256,64,32,2048,19.467
256,64,64,0,8.141
256,64,64,64,25.919
256,64,64,128,28.117
256,64,64,256,28.13
256,64,64,512,28.131
256,64,64,1024,28.263
256,64,64,2048,28.474
256,64,128,0,8.131
256,64,128,64,8.129
256,64,128,128,46.887
256,64,128,256,46.872
256,64,128,512,46.813
256,64,128,1024,46.832
256,64,128,2048,47.124
256,64,256,0,8.215
256,64,256,64,8.21
256,64,256,128,8.226
256,64,256,256,83.114
256,64,256,512,84.213
256,64,256,1024,84.394
256,64,256,2048,84.555
256,128,0,0,7.6
256,128,0,64,7.6
256,128,0,128,7.6
256,128,0,256,7.6
256,128,0,512,7.6
256,128,0,1024,7.6
256,128,0,2048,7.6
256,128,1,0,13.044
256,128,1,64,13.063
256,128,1,128,14.618
256,128,1,256,17.959
256,128,1,512,24.867
256,128,1,1024,38.545
256,128,1,2048,65.312
256,128,2,0,12.86
256,128,2,64,12.879
256,128,2,128,13.365
256,128,2,256,15.436
256,128,2,512,18.668
256,128,2,1024,25.357
256,128,2,2048,39.036
256,128,4,0,12.911
256,128,4,64,12.911
256,128,4,128,12.915
256,128,4,256,13.371
256,128,4,512,15.412
256,128,4,1024,18.688
256,128,4,2048,25.531
256,128,8,0,13.072
256,128,8,64,13.072
256,128,8,128,13.092
256,128,8,256,13.125
256,128,8,512,13.817
256,128,8,1024,15.474
256,128,8,2048,19.292
256,128,16,0,14.702
256,128,16,64,14.703
256,128,16,128,14.733
256,128,16,256,14.83
256,128,16,512,14.961
256,128,16,1024,15.381
256,128,16,2048,18.889
256,128,32,0,18.79
256,128,32,64,20.021
256,128,32,128,20.05
256,128,32,256,20.107
256,128,32,512,20.146
256,128,32,1024,20.317
256,128,32,2048,21.57
256,128,64,0,10.244
256,128,64,64,28.022
256,128,64,128,30.22
256,128,64,256,30.233
256,128,64,512,30.234
256,128,64,1024,30.366
256,128,64,2048,30.577
256,128,128,0,10.234
256,128,128,64,10.232
256,128,128,128,48.99
256,128,128,256,48.975
256,128,128,512,48.916
256,128,128,1024,48.935
256,128,128,2048,49.227
256,128,256,0,10.318
256,128,256,64,10.313
256,128,256,128,10.329
256,128,256,256,85.217
256,128,256,512,86.316
256,128,256,1024,86.497
256,128,256,2048,86.658
256,256,0,0,11.217
256,256,0,64,11.217
256,256,0,128,11.217
256,256,0,256,11.217
256,256,0,512,11.217
256,256,0,1024,11.217
256,256,0,2048,11.217
256,256,1,0,16.661
256,256,1,64,16.68
256,256,1,128,18.235
256,256,1,256,21.576
256,256,1,512,28.484
256,256,1,1024,42.162
256,256,1,2048,68.929
256,256,2,0,16.477
256,256,2,64,16.496
256,256,2,128,16.982
256,256,2,256,19.053
256,256,2,512,22.285
256,256,2,1024,28.974
256,256,2,2048,42.653
256,256,4,0,16.528
256,256,4,64,16.528
256,256,4,128,16.532
256,256,4,256,16.988
256,256,4,512,19.029
256,256,4,1024,22.305
256,256,4,2048,29.148
256,256,8,0,16.689
256,256,8,64,16.689
256,256,8,128,16.709
256,256,8,256,16.742
256,256,8,512,17.434
256,256,8,1024,19.091
256,256,8,2048,22.909
256,256,16,0,18.319
256,256,16,64,18.32
256,256,16,128,18.35
256,256,16,256,18.447
256,256,16,512,18.578
256,256,16,1024,18.998
256,256,16,2048,22.506
256,256,32,0,22.407
256,256,32,64,23.638
256,256,32,128,23.667
256,256,32,256,23.724
256,256,32,512,23.763
256,256,32,1024,23.934
256,256,32,2048,25.187
256,256,64,0,13.861
256,256,64,64,31.639
256,256,64,128,33.837
256,256,64,256,33.85
256,256,64,512,33.851
256,256,64,1024,33.983
256,256,64,2048,34.194
256,256,128,0,13.851
256,256,128,64,13.849
256,256,128,128,52.607
256,256,128,256,52.592
256,256,128,512,52.533
256,256,128,1024,52.552
256,256,128,2048,52.844
256,256,256,0,13.935
256,256,256,64,13.93
256,256,256,128,13.946
256,256,256,256,88.834
256,256,256,512,89.933
256,256,256,1024,90.114
256,256,256,2048,90.275
256,512,0,0,18.058
256,512,0,64,18.058
256,512,0,128,18.058
256,512,0,256,18.058
256,512,0,512,18.058
256,512,0,1024,18.058
256,512,0,2048,18.058
256,512,1,0,23.502
256,512,1,64,23.521
256,512,1,128,25.076
256,512,1,256,28.417
256,512,1,512,35.325
256,512,1,1024,49.003
256,512,1,2048,75.77
256,512,2,0,23.318
256,512,2,64,23.337
256,512,2,128,23.823
256,512,2,256,25.894
256,512,2,512,29.126
256,512,2,1024,35.815
256,512,2,2048,49.494
256,512,4,0,23.369
256,512,4,64,23.369
256,512,4,128,23.373
256,512,4,256,23.829
256,512,4,512,25.87
256,512,4,1024,29.146
256,512,4,2048,35.989
