sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,cxl_used_bytes,cxl_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_to_cxl_bytes_total,load_cxl_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total,harp_hot_reqs,harp_shadow_reqs,harp_cold_reqs,harp_prefetch_remaining_bytes,harp_prefetch_overlap_ratio,harp_stall_time_ns_total,harp_shadow_hit_rate,active_decode_requests,resident_decode_requests,evicted_decode_requests,eligible_queue_requests,policy_deferred_requests,capacity_blocked_requests,last_batch_size,last_decode_batch_size,last_prefill_batch_size
26500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
27000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
27500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
28000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
28500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
29000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
29500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
30000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,256,256,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
30500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
31000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
31500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
32000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
32500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
33000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
33500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
34000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
34500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
35000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
35500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
36000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
36500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
37000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
37500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
38000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
38500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
39000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
39500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,33533264,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
40000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,256,256,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
40500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
41000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
41500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
42000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
42500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
43000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
43500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
44000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
44500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
45000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
45500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
46000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
46500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
47000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
47500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
48000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
48500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
49000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
49500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,67066528,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
50000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,256,256,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
50500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
51000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
51500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
52000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
52500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
53000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
53500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
54000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
54500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
55000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
55500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
56000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
56500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
57000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
57500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
58000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
58500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
59000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
59500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,256,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
60000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,256,256,512,0,256,0,100.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
60500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,512,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
61000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,512,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
61500000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,512,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
62000000000,0,16127631360,16129749680,0,137438953472,0,0,512,0,512,0,512,0,0,0,0.00,0,0,0,0,0,0,100599792,0,0,0,0,0,0,0.000000,0,0.000000,0,0,0,0,0,0,0,0,0
