sim_time_ns,instance_id,policy,event_type,reason,npu_used_bytes,npu_kv_bytes,kv_capacity_bytes,cpu_used_bytes,cxl_used_bytes,reserve_bytes,forecast_bytes,pressure,kv_pressure,trigger,target,active_decode_requests,resident_decode_requests,request_id,request_input_tokens,request_generated_tokens,raw_bytes,stored_bytes,storage_tier,score,utility,selected_requests,deferred_requests,prefix_node_id,prefix_category,prefix_frequency,prefix_depth_tokens,prefix_remaining_tokens
30000241854,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,0.0,0.0,,,2,frequent_dead,3,256,512
40000487355,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,5.408801826246749e-07,0.0,,,1,hot,7,256,512
50000732856,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,0.0,0.0,,,4,frequent_dead,3,256,512
60000978357,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,8.039421296454615e-05,0.0,,,3,medium,3,256,512
70000223858,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,0.0,0.0,,,6,frequent_dead,3,256,512
80000469359,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,2.5272265228714954e-11,0.0,,,5,hot,3,256,512
90000714860,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,0.0,0.0,,,8,frequent_dead,3,256,512
180000062993,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,0.0,0.0,,,7,medium,3,256,512
260000398297,0,reuse_value,prefix_evict,prefix_capacity,,,,,,,,,,,,,,-1,,,33554432,0,,0.0,0.0,,,9,recent_cold,35,256,512
