prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,512,2,256,5.861
0,512,2,512,7.677
0,512,2,1024,11.435
0,512,2,2048,19.121
0,512,4,0,4.442
0,512,4,64,4.442
0,512,4,128,4.444
0,512,4,256,4.7
0,512,4,512,5.847
0,512,4,1024,7.688
0,512,4,2048,11.533
0,512,8,0,4.532
0,512,8,64,4.532
0,512,8,128,4.543
0,512,8,256,4.562
0,512,8,512,4.951
0,512,8,1024,5.882
0,512,8,2048,8.027
0,512,16,0,5.448
0,512,16,64,5.449
0,512,16,128,5.466
0,512,16,256,5.52
0,512,16,512,5.594
0,512,16,1024,5.83
0,512,16,2048,7.801
0,512,32,0,7.745
0,512,32,64,8.437
0,512,32,128,8.453
0,512,32,256,8.485
0,512,32,512,8.507
0,512,32,1024,8.603
0,512,32,2048,9.307
0,512,64,0,2.943
0,512,64,64,12.933
0,512,64,128,14.168
0,512,64,256,14.175
0,512,64,512,14.176
0,512,64,1024,14.25
0,512,64,2048,14.368
0,512,128,0,2.938
0,512,128,64,2.936
0,512,128,128,24.714
0,512,128,256,24.706
0,512,128,512,24.673
0,512,128,1024,24.684
0,512,128,2048,24.848
0,512,256,0,2.985
0,512,256,64,2.982
0,512,256,128,2.991
0,512,256,256,45.07
0,512,256,512,45.688
0,512,256,1024,45.79
0,512,256,2048,45.88
0,1024,1,0,4.517
0,1024,1,64,4.527
0,1024,1,128,5.401
0,1024,1,256,7.278
0,1024,1,512,11.16
0,1024,1,1024,18.845
0,1024,1,2048,33.886
0,1024,2,0,4.413
0,1024,2,64,4.424
0,1024,2,128,4.697
0,1024,2,256,5.861
0,1024,2,512,7.677
0,1024,2,1024,11.435
0,1024,2,2048,19.121
0,1024,4,0,4.442
0,1024,4,64,4.442
0,1024,4,128,4.444
0,1024,4,256,4.7
0,1024,4,512,5.847
0,1024,4,1024,7.688
0,1024,4,2048,11.533
0,1024,8,0,4.532
0,1024,8,64,4.532
0,1024,8,128,4.543
0,1024,8,256,4.562
0,1024,8,512,4.951
0,1024,8,1024,5.882
0,1024,8,2048,8.027
0,1024,16,0,5.448
0,1024,16,64,5.449
0,1024,16,128,5.466
0,1024,16,256,5.52
0,1024,16,512,5.594
0,1024,16,1024,5.83
0,1024,16,2048,7.801
0,1024,32,0,7.745
0,1024,32,64,8.437
0,1024,32,128,8.453
0,1024,32,256,8.485
0,1024,32,512,8.507
0,1024,32,1024,8.603
0,1024,32,2048,9.307
0,1024,64,0,2.943
0,1024,64,64,12.933
0,1024,64,128,14.168
0,1024,64,256,14.175
0,1024,64,512,14.176
0,1024,64,1024,14.25
0,1024,64,2048,14.368
0,1024,128,0,2.938
0,1024,128,64,2.936
0,1024,128,128,24.714
0,1024,128,256,24.706
0,1024,128,512,24.673
0,1024,128,1024,24.684
0,1024,128,2048,24.848
0,1024,256,0,2.985
0,1024,256,64,2.982
0,1024,256,128,2.991
0,1024,256,256,45.07
0,1024,256,512,45.688
0,1024,256,1024,45.79
0,1024,256,2048,45.88
0,2048,1,0,4.517
0,2048,1,64,4.527
0,2048,1,128,5.401
0,2048,1,256,7.278
0,2048,1,512,11.16
0,2048,1,1024,18.845
0,2048,1,2048,33.886
0,2048,2,0,4.413
0,2048,2,64,4.424
0,2048,2,128,4.697
0,2048,2,256,5.861
0,2048,2,512,7.677
0,2048,2,1024,11.435
0,2048,2,2048,19.121
0,2048,4,0,4.442
0,2048,4,64,4.442
0,2048,4,128,4.444
0,2048,4,256,4.7
0,2048,4,512,5.847
0,2048,4,1024,7.688
0,2048,4,2048,11.533
0,2048,8,0,4.532
0,2048,8,64,4.532
0,2048,8,128,4.543
0,2048,8,256,4.562
0,2048,8,512,4.951
0,2048,8,1024,5.882
0,2048,8,2048,8.027
0,2048,16,0,5.448
0,2048,16,64,5.449
0,2048,16,128,5.466
0,2048,16,256,5.52
0,2048,16,512,5.594
0,2048,16,1024,5.83
0,2048,16,2048,7.801
0,2048,32,0,7.745
0,2048,32,64,8.437
0,2048,32,128,8.453
0,2048,32,256,8.485
0,2048,32,512,8.507
0,2048,32,1024,8.603
0,2048,32,2048,9.307
0,2048,64,0,2.943
0,2048,64,64,12.933
0,2048,64,128,14.168
0,2048,64,256,14.175
0,2048,64,512,14.176
0,2048,64,1024,14.25
0,2048,64,2048,14.368
0,2048,128,0,2.938
0,2048,128,64,2.936
0,2048,128,128,24.714
0,2048,128,256,24.706
0,2048,128,512,24.673
0,2048,128,1024,24.684
0,2048,128,2048,24.848
0,2048,256,0,2.985
0,2048,256,64,2.982
0,2048,256,128,2.991
0,2048,256,256,45.07
0,2048,256,512,45.688
0,2048,256,1024,45.79
0,2048,256,2048,45.88
32,0,0,0,6.031
32,0,0,64,6.031
32,0,0,128,6.031
32,0,0,256,6.031
32,0,0,512,6.031
32,0,0,1024,6.031
32,0,0,2048,6.031
32,0,1,0,10.548
32,0,1,64,10.558
32,0,1,128,11.432
32,0,1,256,13.309
32,0,1,512,17.191
32,0,1,1024,24.876
32,0,1,2048,39.917
32,0,2,0,10.444
32,0,2,64,10.455
32,0,2,128,10.728
32,0,2,256,11.892
32,0,2,512,13.708
32,0,2,1024,17.466
32,0,2,2048,25.152
32,0,4,0,10.473
32,0,4,64,10.473
32,0,4,128,10.475
32,0,4,256,10.731
32,0,4,512,11.878
32,0,4,1024,13.719
32,0,4,2048,17.564
32,0,8,0,10.563
32,0,8,64,10.563
32,0,8,128,10.574
32,0,8,256,10.593
32,0,8,512,10.982
32,0,8,1024,11.913
32,0,8,2048,14.058
32,0,16,0,11.479
32,0,16,64,11.48
32,0,16,128,11.497
32,0,16,256,11.551
32,0,16,512,11.625
32,0,16,1024,11.861
32,0,16,2048,13.832
32,0,32,0,13.776
32,0,32,64,14.468
32,0,32,128,14.484
32,0,32,256,14.516
32,0,32,512,14.538
32,0,32,1024,14.634
32,0,32,2048,15.338
32,0,64,0,8.974
32,0,64,64,18.964
32,0,64,128,20.199
32,0,64,256,20.206
32,0,64,512,20.207
32,0,64,1024,20.281
32,0,64,2048,20.399
32,0,128,0,8.969
32,0,128,64,8.967
32,0,128,128,30.745
32,0,128,256,30.737
32,0,128,512,30.704
32,0,128,1024,30.715
32,0,128,2048,30.879
32,0,256,0,9.016
32,0,256,64,9.013
32,0,256,128,9.022
32,0,256,256,51.101
32,0,256,512,51.719
32,0,256,1024,51.821
32,0,256,2048,51.911
32,64,0,0,6.035
32,64,0,64,6.035
32,64,0,128,6.035
32,64,0,256,6.035
32,64,0,512,6.035
32,64,0,1024,6.035
32,64,0,2048,6.035
32,64,1,0,10.552
32,64,1,64,10.562
32,64,1,128,11.436
32,64,1,256,13.313
32,64,1,512,17.195
32,64,1,1024,24.88
32,64,1,2048,39.921
32,64,2,0,10.448
32,64,2,64,10.459
32,64,2,128,10.732
32,64,2,256,11.896
32,64,2,512,13.712
32,64,2,1024,17.47
32,64,2,2048,25.156
32,64,4,0,10.477
32,64,4,64,10.477
32,64,4,128,10.479
32,64,4,256,10.735
32,64,4,512,11.882
32,64,4,1024,13.723
32,64,4,2048,17.568
32,64,8,0,10.567
32,64,8,64,10.567
32,64,8,128,10.578
32,64,8,256,10.597
32,64,8,512,10.986
32,64,8,1024,11.917
32,64,8,2048,14.062
32,64,16,0,11.483
32,64,16,64,11.484
32,64,16,128,11.501
32,64,16,256,11.555
32,64,16,512,11.629
32,64,16,1024,11.865
32,64,16,2048,13.836
32,64,32,0,13.78
32,64,32,64,14.472
32,64,32,128,14.488
32,64,32,256,14.52
32,64,32,512,14.542
32,64,32,1024,14.638
32,64,32,2048,15.342
32,64,64,0,8.978
32,64,64,64,18.968
32,64,64,128,20.203
32,64,64,256,20.21
32,64,64,512,20.211
32,64,64,1024,20.285
32,64,64,2048,20.403
32,64,128,0,8.973
32,64,128,64,8.971
32,64,128,128,30.749
32,64,128,256,30.741
32,64,128,512,30.708
32,64,128,1024,30.719
32,64,128,2048,30.883
32,64,256,0,9.02
32,64,256,64,9.017
32,64,256,128,9.026
32,64,256,256,51.105
32,64,256,512,51.723
32,64,256,1024,51.825
32,64,256,2048,51.915
32,128,0,0,8.094
32,128,0,64,8.094
32,128,0,128,8.094
32,128,0,256,8.094
32,128,0,512,8.094
32,128,0,1024,8.094
32,128,0,2048,8.094
32,128,1,0,12.611
32,128,1,64,12.621
32,128,1,128,13.495
32,128,1,256,15.372
32,128,1,512,19.254
32,128,1,1024,26.939
32,128,1,2048,41.98
32,128,2,0,12.507
32,128,2,64,12.518
32,128,2,128,12.791
32,128,2,256,13.955
32,128,2,512,15.771
32,128,2,1024,19.529
32,128,2,2048,27.215
32,128,4,0,12.536
32,128,4,64,12.536
32,128,4,128,12.538
32,128,4,256,12.794
32,128,4,512,13.941
32,128,4,1024,15.782
32,128,4,2048,19.627
32,128,8,0,12.626
32,128,8,64,12.626
32,128,8,128,12.637
32,128,8,256,12.656
32,128,8,512,13.045
32,128,8,1024,13.976
32,128,8,2048,16.121
32,128,16,0,13.542
32,128,16,64,13.543
32,128,16,128,13.56
32,128,16,256,13.614
32,128,16,512,13.688
32,128,16,1024,13.924
32,128,16,2048,15.895
32,128,32,0,15.839
32,128,32,64,16.531
32,128,32,128,16.547
32,128,32,256,16.579
32,128,32,512,16.601
32,128,32,1024,16.697
32,128,32,2048,17.401
32,128,64,0,11.037
32,128,64,64,21.027
32,128,64,128,22.262
32,128,64,256,22.269
32,128,64,512,22.27
32,128,64,1024,22.344
32,128,64,2048,22.462
32,128,128,0,11.032
32,128,128,64,11.03
32,128,128,128,32.808
32,128,128,256,32.8
32,128,128,512,32.767
32,128,128,1024,32.778
32,128,128,2048,32.942
32,128,256,0,11.079
32,128,256,64,11.076
32,128,256,128,11.085
32,128,256,256,53.164
32,128,256,512,53.782
32,128,256,1024,53.884
32,128,256,2048,53.974
32,256,0,0,11.931
32,256,0,64,11.931
32,256,0,128,11.931
32,256,0,256,11.931
32,256,0,512,11.931
32,256,0,1024,11.931
32,256,0,2048,11.931
32,256,1,0,16.448
32,256,1,64,16.458
32,256,1,128,17.332
32,256,1,256,19.209
32,256,1,512,23.091
32,256,1,1024,30.776
32,256,1,2048,45.817
32,256,2,0,16.344
32,256,2,64,16.355
32,256,2,128,16.628
32,256,2,256,17.792
32,256,2,512,19.608
32,256,2,1024,23.366
32,256,2,2048,31.052
32,256,4,0,16.373
32,256,4,64,16.373
32,256,4,128,16.375
32,256,4,256,16.631
32,256,4,512,17.778
32,256,4,1024,19.619
32,256,4,2048,23.464
32,256,8,0,16.463
32,256,8,64,16.463
32,256,8,128,16.474
32,256,8,256,16.493
32,256,8,512,16.882
32,256,8,1024,17.813
32,256,8,2048,19.958
32,256,16,0,17.379
32,256,16,64,17.38
32,256,16,128,17.397
32,256,16,256,17.451
32,256,16,512,17.525
32,256,16,1024,17.761
32,256,16,2048,19.732
32,256,32,0,19.676
32,256,32,64,20.368
32,256,32,128,20.384
32,256,32,256,20.416
32,256,32,512,20.438
32,256,32,1024,20.534
32,256,32,2048,21.238
32,256,64,0,14.874
32,256,64,64,24.864
32,256,64,128,26.099
32,256,64,256,26.106
32,256,64,512,26.107
32,256,64,1024,26.181
32,256,64,2048,26.299
32,256,128,0,14.869
32,256,128,64,14.867
32,256,128,128,36.645
32,256,128,256,36.637
32,256,128,512,36.604
32,256,128,1024,36.615
32,256,128,2048,36.779
32,256,256,0,14.916
32,256,256,64,14.913
32,256,256,128,14.922
32,256,256,256,57.001
32,256,256,512,57.619
32,256,256,1024,57.721
32,256,256,2048,57.811
32,512,0,0,19.593
32,512,0,64,19.593
32,512,0,128,19.593
32,512,0,256,19.593
32,512,0,512,19.593
32,512,0,1024,19.593
32,512,0,2048,19.593
32,512,1,0,24.11
32,512,1,64,24.12
32,512,1,128,24.994
32,512,1,256,26.871
32,512,1,512,30.753
32,512,1,1024,38.438
32,512,1,2048,53.479
32,512,2,0,24.006
32,512,2,64,24.017
32,512,2,128,24.29
32,512,2,256,25.454
32,512,2,512,27.27
32,512,2,1024,31.028
32,512,2,2048,38.714
32,512,4,0,24.035
32,512,4,64,24.035
32,512,4,128,24.037
32,512,4,256,24.293
32,512,4,512,25.44
32,512,4,1024,27.281
32,512,4,2048,31.126
32,512,8,0,24.125
32,512,8,64,24.125
32,512,8,128,24.136
32,512,8,256,24.155
32,512,8,512,24.544
32,512,8,1024,25.475
32,512,8,2048,27.62
32,512,16,0,25.041
32,512,16,64,25.042
32,512,16,128,25.059
32,512,16,256,25.113
32,512,16,512,25.187
32,512,16,1024,25.423
32,512,16,2048,27.394
32,512,32,0,27.338
32,512,32,64,28.03
32,512,32,128,28.046
32,512,32,256,28.078
32,512,32,512,28.1
32,512,32,1024,28.196
32,512,32,2048,28.9
32,512,64,0,22.536
32,512,64,64,32.526
32,512,64,128,33.761
32,512,64,256,33.768
32,512,64,512,33.769
32,512,64,1024,33.843
32,512,64,2048,33.961
32,512,128,0,22.531
32,512,128,64,22.529
32,512,128,128,44.307
32,512,128,256,44.299
32,512,128,512,44.266
32,512,128,1024,44.277
32,512,128,2048,44.441
32,512,256,0,22.578
32,512,256,64,22.575
32,512,256,128,22.584
32,512,256,256,64.663
32,512,256,512,65.281
32,512,256,1024,65.383
32,512,256,2048,65.473
32,1024,0,0,34.88
32,1024,0,64,34.88
32,1024,0,128,34.88
32,1024,0,256,34.88
32,1024,0,512,34.88
32,1024,0,1024,34.88
32,1024,0,2048,34.88
32,1024,1,0,39.397
32,1024,1,64,39.407
32,1024,1,128,40.281
32,1024,1,256,42.158
32,1024,1,512,46.04
32,1024,1,1024,53.725
32,1024,1,2048,68.766
32,1024,2,0,39.293
32,1024,2,64,39.304
32,1024,2,128,39.577
32,1024,2,256,40.741
32,1024,2,512,42.557
32,1024,2,1024,46.315
32,1024,2,2048,54.001
32,1024,4,0,39.322
32,1024,4,64,39.322
32,1024,4,128,39.324
32,1024,4,256,39.58
32,1024,4,512,40.727
32,1024,4,1024,42.568
32,1024,4,2048,46.413
32,1024,8,0,39.412
32,1024,8,64,39.412
32,1024,8,128,39.423
32,1024,8,256,39.442
32,1024,8,512,39.831
32,1024,8,1024,40.762
32,1024,8,2048,42.907
32,1024,16,0,40.328
32,1024,16,64,40.329
32,1024,16,128,40.346
32,1024,16,256,40.4
32,1024,16,512,40.474
32,1024,16,1024,40.71
32,1024,16,2048,42.681
32,1024,32,0,42.625
32,1024,32,64,43.317
32,1024,32,128,43.333
32,1024,32,256,43.365
32,1024,32,512,43.387
32,1024,32,1024,43.483
32,1024,32,2048,44.187
32,1024,64,0,37.823
32,1024,64,64,47.813
32,1024,64,128,49.048
32,1024,64,256,49.055
32,1024,64,512,49.056
32,1024,64,1024,49.13
32,1024,64,2048,49.248
32,1024,128,0,37.818
32,1024,128,64,37.816
32,1024,128,128,59.594
32,1024,128,256,59.586
32,1024,128,512,59.553
32,1024,128,1024,59.564
32,1024,128,2048,59.728
32,1024,256,0,37.865
32,1024,256,64,37.862
32,1024,256,128,37.871
32,1024,256,256,79.95
32,1024,256,512,80.568
32,1024,256,1024,80.67
32,1024,256,2048,80.76
32,2048,0,0,64.229
32,2048,0,64,64.229
32,2048,0,128,64.229
32,2048,0,256,64.229
32,2048,0,512,64.229
32,2048,0,1024,64.229
32,2048,0,2048,64.229
32,2048,1,0,68.746
32,2048,1,64,68.756
32,2048,1,128,69.63
32,2048,1,256,71.507
32,2048,1,512,75.389
32,2048,1,1024,83.074
32,2048,1,2048,98.115
32,2048,2,0,68.642
32,2048,2,64,68.653
32,2048,2,128,68.926
32,2048,2,256,70.09
32,2048,2,512,71.906
32,2048,2,1024,75.664
32,2048,2,2048,83.35
32,2048,4,0,68.671
32,2048,4,64,68.671
32,2048,4,128,68.673
32,2048,4,256,68.929
32,2048,4,512,70.076
32,2048,4,1024,71.917
32,2048,4,2048,75.762
32,2048,8,0,68.761
32,2048,8,64,68.761
32,2048,8,128,68.772
32,2048,8,256,68.791
32,2048,8,512,69.18
32,2048,8,1024,70.111
32,2048,8,2048,72.256
32,2048,16,0,69.677
32,2048,16,64,69.678
32,2048,16,128,69.695
32,2048,16,256,69.749
32,2048,16,512,69.823
32,2048,16,1024,70.059
32,2048,16,2048,72.03
32,2048,32,0,71.974
32,2048,32,64,72.666
32,2048,32,128,72.682
32,2048,32,256,72.714
32,2048,32,512,72.736
32,2048,32,1024,72.832
32,2048,32,2048,73.536
32,2048,64,0,67.172
32,2048,64,64,77.162
32,2048,64,128,78.397
32,2048,64,256,78.404
32,2048,64,512,78.405
32,2048,64,1024,78.479
32,2048,64,2048,78.597
32,2048,128,0,67.167
32,2048,128,64,67.165
32,2048,128,128,88.943
32,2048,128,256,88.935
32,2048,128,512,88.902
32,2048,128,1024,88.913
32,2048,128,2048,89.077
32,2048,256,0,67.214
32,2048,256,64,67.211
32,2048,256,128,67.22
32,2048,256,256,109.299
32,2048,256,512,109.917
32,2048,256,1024,110.019
32,2048,256,2048,110.109
64,0,0,0,6.102
64,0,0,64,6.102
64,0,0,128,6.102
64,0,0,256,6.102
64,0,0,512,6.102
64,0,0,1024,6.102
64,0,0,2048,6.102
64,0,1,0,10.619
64,0,1,64,10.629
64,0,1,128,11.503
64,0,1,256,13.38
64,0,1,512,17.262
64,0,1,1024,24.947
64,0,1,2048,39.988
64,0,2,0,10.515
64,0,2,64,10.526
64,0,2,128,10.799
64,0,2,256,11.963
64,0,2,512,13.779
64,0,2,1024,17.537
64,0,2,2048,25.223
64,0,4,0,10.544
64,0,4,64,10.544
64,0,4,128,10.546
64,0,4,256,10.802
64,0,4,512,11.949
64,0,4,1024,13.79
64,0,4,2048,17.635
64,0,8,0,10.634
64,0,8,64,10.634
64,0,8,128,10.645
64,0,8,256,10.664
64,0,8,512,11.053
64,0,8,1024,11.984
64,0,8,2048,14.129
64,0,16,0,11.55
64,0,16,64,11.551
64,0,16,128,11.568
64,0,16,256,11.622
64,0,16,512,11.696
64,0,16,1024,11.932
64,0,16,2048,13.903
64,0,32,0,13.847
64,0,32,64,14.539
64,0,32,128,14.555
64,0,32,256,14.587
64,0,32,512,14.609
64,0,32,1024,14.705
64,0,32,2048,15.409
64,0,64,0,9.045
64,0,64,64,19.035
64,0,64,128,20.27
64,0,64,256,20.277
64,0,64,512,20.278
64,0,64,1024,20.352
64,0,64,2048,20.47
64,0,128,0,9.04
64,0,128,64,9.038
64,0,128,128,30.816
64,0,128,256,30.808
64,0,128,512,30.775
64,0,128,1024,30.786
64,0,128,2048,30.95
64,0,256,0,9.087
64,0,256,64,9.084
64,0,256,128,9.093
64,0,256,256,51.172
64,0,256,512,51.79
64,0,256,1024,51.892
64,0,256,2048,51.982
64,64,0,0,6.106
64,64,0,64,6.106
64,64,0,128,6.106
64,64,0,256,6.106
64,64,0,512,6.106
64,64,0,1024,6.106
64,64,0,2048,6.106
64,64,1,0,10.623
64,64,1,64,10.633
64,64,1,128,11.507
64,64,1,256,13.384
64,64,1,512,17.266
64,64,1,1024,24.951
64,64,1,2048,39.992
64,64,2,0,10.519
64,64,2,64,10.53
64,64,2,128,10.803
64,64,2,256,11.967
64,64,2,512,13.783
64,64,2,1024,17.541
64,64,2,2048,25.227
64,64,4,0,10.548
64,64,4,64,10.548
64,64,4,128,10.55
64,64,4,256,10.806
64,64,4,512,11.953
64,64,4,1024,13.794
64,64,4,2048,17.639
64,64,8,0,10.638
64,64,8,64,10.638
64,64,8,128,10.649
64,64,8,256,10.668
64,64,8,512,11.057
64,64,8,1024,11.988
64,64,8,2048,14.133
64,64,16,0,11.554
64,64,16,64,11.555
64,64,16,128,11.572
64,64,16,256,11.626
64,64,16,512,11.7
64,64,16,1024,11.936
64,64,16,2048,13.907
64,64,32,0,13.851
64,64,32,64,14.543
64,64,32,128,14.559
64,64,32,256,14.591
64,64,32,512,14.613
64,64,32,1024,14.709
64,64,32,2048,15.413
64,64,64,0,9.049
64,64,64,64,19.039
64,64,64,128,20.274
64,64,64,256,20.281
64,64,64,512,20.282
64,64,64,1024,20.356
64,64,64,2048,20.474
64,64,128,0,9.044
64,64,128,64,9.042
64,64,128,128,30.82
64,64,128,256,30.812
64,64,128,512,30.779
64,64,128,1024,30.79
64,64,128,2048,30.954
64,64,256,0,9.091
64,64,256,64,9.088
64,64,256,128,9.097
64,64,256,256,51.176
64,64,256,512,51.794
64,64,256,1024,51.896
64,64,256,2048,51.986
64,128,0,0,8.167
64,128,0,64,8.167
64,128,0,128,8.167
64,128,0,256,8.167
64,128,0,512,8.167
64,128,0,1024,8.167
64,128,0,2048,8.167
64,128,1,0,12.684
64,128,1,64,12.694
64,128,1,128,13.568
64,128,1,256,15.445
64,128,1,512,19.327
64,128,1,1024,27.012
64,128,1,2048,42.053
64,128,2,0,12.58
64,128,2,64,12.591
64,128,2,128,12.864
64,128,2,256,14.028
64,128,2,512,15.844
64,128,2,1024,19.602
64,128,2,2048,27.288
64,128,4,0,12.609
64,128,4,64,12.609
64,128,4,128,12.611
64,128,4,256,12.867
64,128,4,512,14.014
64,128,4,1024,15.855
64,128,4,2048,19.7
64,128,8,0,12.699
64,128,8,64,12.699
64,128,8,128,12.71
64,128,8,256,12.729
64,128,8,512,13.118
64,128,8,1024,14.049
64,128,8,2048,16.194
64,128,16,0,13.615
64,128,16,64,13.616
64,128,16,128,13.633
64,128,16,256,13.687
64,128,16,512,13.761
64,128,16,1024,13.997
64,128,16,2048,15.968
