sim_time_ns,instance_id,policy,event_type,reason,npu_used_bytes,npu_kv_bytes,kv_capacity_bytes,cpu_used_bytes,cxl_used_bytes,reserve_bytes,forecast_bytes,pressure,kv_pressure,trigger,target,active_decode_requests,resident_decode_requests,request_id,request_input_tokens,request_generated_tokens,raw_bytes,stored_bytes,storage_tier,score,utility,selected_requests,deferred_requests
63424701711,0,oracle_reserve_lru,trigger,forecast_above_trigger,19942350848,3881828352,4018449612,0,0,144703488,20087054336,1.0004025219994592,1.0020112801653316,1.0,1.0,73,73,-1,0,0,0,0,,0.0,0.0,73,0
63424701711,0,oracle_reserve_lru,spill,proactive_target_headroom,19831201792,3770679296,4018449612,111149056,0,144703488,19975905280,0.9948669270794527,0.9743515937857677,1.0,1.0,73,72,29,837,764,111149056,111149056,CPU,63424701711.0,0.0,0,0
63811025973,0,oracle_reserve_lru,trigger,forecast_above_trigger,19936059392,3875536896,4018449612,111149056,0,150994944,20087054336,1.0004025219994592,1.0020112801653316,1.0,1.0,77,76,-1,0,0,0,0,,0.0,0.0,77,0
63811025973,0,oracle_reserve_lru,spill,proactive_target_headroom,19873144832,3812622336,4018449612,174063616,0,148897792,20022042624,0.9971647211971912,0.9858329730376622,1.0,1.0,77,75,59,468,443,62914560,62914560,CPU,63811025973.0,0.0,0,0
64182157281,0,oracle_reserve_lru,admission,value_ranked_working_set,19847979008,3787456512,4018449612,174063616,0,150994944,19998973952,0.996015824138322,0.980092283411715,1.0,1.0,76,74,-1,0,0,0,0,,0.0,0.0,1,1
64182157281,0,oracle_reserve_lru,reload,value_ranked_admission,20005265408,3944742912,4018449612,111149056,0,0,20005265408,0.9963291596998318,0.9816579260369733,1.0,1.0,1,0,59,468,443,62914560,62914560,CPU,0.0,0.0,0,0
64262882209,0,oracle_reserve_lru,trigger,forecast_above_trigger,20005265408,3944742912,4018449612,111149056,0,159383552,20164648960,1.004266993924747,1.0213208725435177,1.0,1.0,79,78,-1,0,0,0,0,,0.0,0.0,79,0
64262882209,0,oracle_reserve_lru,spill,proactive_target_headroom,19944448000,3883925504,4018449612,171966464,0,157286400,20101734400,1.001133638309649,1.0056644462909343,1.0,1.0,79,77,63,455,440,60817408,60817408,CPU,64262882209.0,0.0,0,0
64262882209,0,oracle_reserve_lru,spill,proactive_target_headroom,19827007488,3766484992,4018449612,289406976,0,155189248,19982196736,0.9951802626409625,0.9759172364110261,1.0,1.0,79,76,64,882,439,117440512,117440512,CPU,64262882209.0,0.0,0,0
64262882209,0,oracle_reserve_lru,admission,value_ranked_working_set,19827007488,3766484992,4018449612,289406976,0,155189248,19982196736,0.9951802626409625,0.9759172364110261,1.0,1.0,79,76,-1,0,0,0,0,,0.0,0.0,1,2
