prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,128,16,512,11.443
64,128,16,1024,11.772
64,128,16,2048,14.516
64,128,32,0,14.438
64,128,32,64,15.401
64,128,32,128,15.424
64,128,32,256,15.469
64,128,32,512,15.499
64,128,32,1024,15.633
64,128,32,2048,16.613
64,128,64,0,7.753
64,128,64,64,21.66
64,128,64,128,23.379
64,128,64,256,23.39
64,128,64,512,23.39
64,128,64,1024,23.494
64,128,64,2048,23.659
64,128,128,0,7.745
64,128,128,64,7.744
64,128,128,128,38.062
64,128,128,256,38.05
64,128,128,512,38.004
64,128,128,1024,38.019
64,128,128,2048,38.248
64,128,256,0,7.811
64,128,256,64,7.807
64,128,256,128,7.82
64,128,256,256,66.401
64,128,256,512,67.26
64,128,256,1024,67.402
64,128,256,2048,67.528
64,256,0,0,8.358
64,256,0,64,8.358
64,256,0,128,8.358
64,256,0,256,8.358
64,256,0,512,8.358
64,256,0,1024,8.358
64,256,0,2048,8.358
64,256,1,0,12.617
64,256,1,64,12.631
64,256,1,128,13.848
64,256,1,256,16.461
64,256,1,512,21.865
64,256,1,1024,32.565
64,256,1,2048,53.503
64,256,2,0,12.473
64,256,2,64,12.487
64,256,2,128,12.868
64,256,2,256,14.488
64,256,2,512,17.016
64,256,2,1024,22.248
64,256,2,2048,32.949
64,256,4,0,12.513
64,256,4,64,12.513
64,256,4,128,12.516
64,256,4,256,12.872
64,256,4,512,14.469
64,256,4,1024,17.032
64,256,4,2048,22.384
64,256,8,0,12.638
64,256,8,64,12.638
64,256,8,128,12.654
64,256,8,256,12.68
64,256,8,512,13.221
64,256,8,1024,14.517
64,256,8,2048,17.504
64,256,16,0,13.914
64,256,16,64,13.914
64,256,16,128,13.938
64,256,16,256,14.014
64,256,16,512,14.116
64,256,16,1024,14.445
64,256,16,2048,17.189
64,256,32,0,17.111
64,256,32,64,18.074
64,256,32,128,18.097
64,256,32,256,18.142
64,256,32,512,18.172
64,256,32,1024,18.306
64,256,32,2048,19.286
64,256,64,0,10.426
64,256,64,64,24.333
64,256,64,128,26.052
64,256,64,256,26.063
64,256,64,512,26.063
64,256,64,1024,26.167
64,256,64,2048,26.332
64,256,128,0,10.418
64,256,128,64,10.417
64,256,128,128,40.735
64,256,128,256,40.723
64,256,128,512,40.677
64,256,128,1024,40.692
64,256,128,2048,40.921
64,256,256,0,10.484
64,256,256,64,10.48
64,256,256,128,10.493
64,256,256,256,69.074
64,256,256,512,69.933
64,256,256,1024,70.075
64,256,256,2048,70.201
64,512,0,0,13.71
64,512,0,64,13.71
64,512,0,128,13.71
64,512,0,256,13.71
64,512,0,512,13.71
64,512,0,1024,13.71
64,512,0,2048,13.71
64,512,1,0,17.969
64,512,1,64,17.983
64,512,1,128,19.2
64,512,1,256,21.813
64,512,1,512,27.217
64,512,1,1024,37.917
64,512,1,2048,58.855
64,512,2,0,17.825
64,512,2,64,17.839
64,512,2,128,18.22
64,512,2,256,19.84
64,512,2,512,22.368
64,512,2,1024,27.6
64,512,2,2048,38.301
64,512,4,0,17.865
64,512,4,64,17.865
64,512,4,128,17.868
64,512,4,256,18.224
64,512,4,512,19.821
64,512,4,1024,22.384
64,512,4,2048,27.736
64,512,8,0,17.99
64,512,8,64,17.99
64,512,8,128,18.006
64,512,8,256,18.032
64,512,8,512,18.573
64,512,8,1024,19.869
64,512,8,2048,22.856
64,512,16,0,19.266
64,512,16,64,19.266
64,512,16,128,19.29
64,512,16,256,19.366
64,512,16,512,19.468
64,512,16,1024,19.797
64,512,16,2048,22.541
64,512,32,0,22.463
64,512,32,64,23.426
64,512,32,128,23.449
64,512,32,256,23.494
64,512,32,512,23.524
64,512,32,1024,23.658
64,512,32,2048,24.638
64,512,64,0,15.778
64,512,64,64,29.685
64,512,64,128,31.404
64,512,64,256,31.415
64,512,64,512,31.415
64,512,64,1024,31.519
64,512,64,2048,31.684
64,512,128,0,15.77
64,512,128,64,15.769
64,512,128,128,46.087
64,512,128,256,46.075
64,512,128,512,46.029
64,512,128,1024,46.044
64,512,128,2048,46.273
64,512,256,0,15.836
64,512,256,64,15.832
64,512,256,128,15.845
64,512,256,256,74.426
64,512,256,512,75.285
64,512,256,1024,75.427
64,512,256,2048,75.553
64,1024,0,0,24.394
64,1024,0,64,24.394
64,1024,0,128,24.394
64,1024,0,256,24.394
64,1024,0,512,24.394
64,1024,0,1024,24.394
64,1024,0,2048,24.394
64,1024,1,0,28.653
64,1024,1,64,28.667
64,1024,1,128,29.884
64,1024,1,256,32.497
64,1024,1,512,37.901
64,1024,1,1024,48.601
64,1024,1,2048,69.539
64,1024,2,0,28.509
64,1024,2,64,28.523
64,1024,2,128,28.904
64,1024,2,256,30.524
64,1024,2,512,33.052
64,1024,2,1024,38.284
64,1024,2,2048,48.985
64,1024,4,0,28.549
64,1024,4,64,28.549
64,1024,4,128,28.552
64,1024,4,256,28.908
64,1024,4,512,30.505
64,1024,4,1024,33.068
64,1024,4,2048,38.42
64,1024,8,0,28.674
64,1024,8,64,28.674
64,1024,8,128,28.69
64,1024,8,256,28.716
64,1024,8,512,29.257
64,1024,8,1024,30.553
64,1024,8,2048,33.54
64,1024,16,0,29.95
64,1024,16,64,29.95
64,1024,16,128,29.974
64,1024,16,256,30.05
64,1024,16,512,30.152
64,1024,16,1024,30.481
64,1024,16,2048,33.225
64,1024,32,0,33.147
64,1024,32,64,34.11
64,1024,32,128,34.133
64,1024,32,256,34.178
64,1024,32,512,34.208
64,1024,32,1024,34.342
64,1024,32,2048,35.322
64,1024,64,0,26.462
64,1024,64,64,40.369
64,1024,64,128,42.088
64,1024,64,256,42.099
64,1024,64,512,42.099
64,1024,64,1024,42.203
64,1024,64,2048,42.368
64,1024,128,0,26.454
64,1024,128,64,26.453
64,1024,128,128,56.771
64,1024,128,256,56.759
64,1024,128,512,56.713
64,1024,128,1024,56.728
64,1024,128,2048,56.957
64,1024,256,0,26.52
64,1024,256,64,26.516
64,1024,256,128,26.529
64,1024,256,256,85.11
64,1024,256,512,85.969
64,1024,256,1024,86.111
64,1024,256,2048,86.237
64,2048,0,0,45.001
64,2048,0,64,45.001
64,2048,0,128,45.001
64,2048,0,256,45.001
64,2048,0,512,45.001
64,2048,0,1024,45.001
64,2048,0,2048,45.001
64,2048,1,0,49.26
64,2048,1,64,49.274
64,2048,1,128,50.491
64,2048,1,256,53.104
64,2048,1,512,58.508
64,2048,1,1024,69.208
64,2048,1,2048,90.146
64,2048,2,0,49.116
64,2048,2,64,49.13
64,2048,2,128,49.511
64,2048,2,256,51.131
64,2048,2,512,53.659
64,2048,2,1024,58.891
64,2048,2,2048,69.592
64,2048,4,0,49.156
64,2048,4,64,49.156
64,2048,4,128,49.159
64,2048,4,256,49.515
64,2048,4,512,51.112
64,2048,4,1024,53.675
64,2048,4,2048,59.027
64,2048,8,0,49.281
64,2048,8,64,49.281
64,2048,8,128,49.297
64,2048,8,256,49.323
64,2048,8,512,49.864
64,2048,8,1024,51.16
64,2048,8,2048,54.147
64,2048,16,0,50.557
64,2048,16,64,50.557
64,2048,16,128,50.581
64,2048,16,256,50.657
64,2048,16,512,50.759
64,2048,16,1024,51.088
64,2048,16,2048,53.832
64,2048,32,0,53.754
64,2048,32,64,54.717
64,2048,32,128,54.74
64,2048,32,256,54.785
64,2048,32,512,54.815
64,2048,32,1024,54.949
64,2048,32,2048,55.929
64,2048,64,0,47.069
64,2048,64,64,60.976
64,2048,64,128,62.695
64,2048,64,256,62.706
64,2048,64,512,62.706
64,2048,64,1024,62.81
64,2048,64,2048,62.975
64,2048,128,0,47.061
64,2048,128,64,47.06
64,2048,128,128,77.378
64,2048,128,256,77.366
64,2048,128,512,77.32
64,2048,128,1024,77.335
64,2048,128,2048,77.564
64,2048,256,0,47.127
64,2048,256,64,47.123
64,2048,256,128,47.136
64,2048,256,256,105.717
64,2048,256,512,106.576
64,2048,256,1024,106.718
64,2048,256,2048,106.844
128,0,0,0,4.292
128,0,0,64,4.292
128,0,0,128,4.292
128,0,0,256,4.292
128,0,0,512,4.292
128,0,0,1024,4.292
128,0,0,2048,4.292
128,0,1,0,8.551
128,0,1,64,8.565
128,0,1,128,9.782
128,0,1,256,12.395
128,0,1,512,17.799
128,0,1,1024,28.499
128,0,1,2048,49.437
128,0,2,0,8.407
128,0,2,64,8.421
128,0,2,128,8.802
128,0,2,256,10.422
128,0,2,512,12.95
128,0,2,1024,18.182
128,0,2,2048,28.883
128,0,4,0,8.447
128,0,4,64,8.447
128,0,4,128,8.45
128,0,4,256,8.806
128,0,4,512,10.403
128,0,4,1024,12.966
128,0,4,2048,18.318
128,0,8,0,8.572
128,0,8,64,8.572
128,0,8,128,8.588
128,0,8,256,8.614
128,0,8,512,9.155
128,0,8,1024,10.451
128,0,8,2048,13.438
128,0,16,0,9.848
128,0,16,64,9.848
128,0,16,128,9.872
128,0,16,256,9.948
128,0,16,512,10.05
128,0,16,1024,10.379
128,0,16,2048,13.123
128,0,32,0,13.045
128,0,32,64,14.008
128,0,32,128,14.031
128,0,32,256,14.076
128,0,32,512,14.106
128,0,32,1024,14.24
128,0,32,2048,15.22
128,0,64,0,6.36
128,0,64,64,20.267
128,0,64,128,21.986
128,0,64,256,21.997
128,0,64,512,21.997
128,0,64,1024,22.101
128,0,64,2048,22.266
128,0,128,0,6.352
128,0,128,64,6.351
128,0,128,128,36.669
128,0,128,256,36.657
128,0,128,512,36.611
128,0,128,1024,36.626
128,0,128,2048,36.855
128,0,256,0,6.418
128,0,256,64,6.414
128,0,256,128,6.427
128,0,256,256,65.008
128,0,256,512,65.867
128,0,256,1024,66.009
128,0,256,2048,66.135
128,64,0,0,4.295
128,64,0,64,4.295
128,64,0,128,4.295
128,64,0,256,4.295
128,64,0,512,4.295
128,64,0,1024,4.295
128,64,0,2048,4.295
128,64,1,0,8.554
128,64,1,64,8.568
128,64,1,128,9.785
128,64,1,256,12.398
128,64,1,512,17.802
128,64,1,1024,28.502
128,64,1,2048,49.44
128,64,2,0,8.41
128,64,2,64,8.424
128,64,2,128,8.805
128,64,2,256,10.425
128,64,2,512,12.953
128,64,2,1024,18.185
128,64,2,2048,28.886
128,64,4,0,8.45
128,64,4,64,8.45
128,64,4,128,8.453
128,64,4,256,8.809
128,64,4,512,10.406
128,64,4,1024,12.969
128,64,4,2048,18.321
128,64,8,0,8.575
128,64,8,64,8.575
128,64,8,128,8.591
128,64,8,256,8.617
128,64,8,512,9.158
128,64,8,1024,10.454
128,64,8,2048,13.441
128,64,16,0,9.851
128,64,16,64,9.851
128,64,16,128,9.875
128,64,16,256,9.951
128,64,16,512,10.053
128,64,16,1024,10.382
128,64,16,2048,13.126
128,64,32,0,13.048
128,64,32,64,14.011
128,64,32,128,14.034
128,64,32,256,14.079
128,64,32,512,14.109
128,64,32,1024,14.243
128,64,32,2048,15.223
128,64,64,0,6.363
128,64,64,64,20.27
128,64,64,128,21.989
128,64,64,256,22.0
128,64,64,512,22.0
128,64,64,1024,22.104
128,64,64,2048,22.269
128,64,128,0,6.355
128,64,128,64,6.354
128,64,128,128,36.672
128,64,128,256,36.66
128,64,128,512,36.614
128,64,128,1024,36.629
128,64,128,2048,36.858
128,64,256,0,6.421
128,64,256,64,6.417
128,64,256,128,6.43
128,64,256,256,65.011
128,64,256,512,65.87
128,64,256,1024,66.012
128,64,256,2048,66.138
128,128,0,0,5.935
128,128,0,64,5.935
128,128,0,128,5.935
128,128,0,256,5.935
128,128,0,512,5.935
128,128,0,1024,5.935
128,128,0,2048,5.935
128,128,1,0,10.194
128,128,1,64,10.208
128,128,1,128,11.425
128,128,1,256,14.038
128,128,1,512,19.442
128,128,1,1024,30.142
128,128,1,2048,51.08
128,128,2,0,10.05
128,128,2,64,10.064
128,128,2,128,10.445
128,128,2,256,12.065
128,128,2,512,14.593
128,128,2,1024,19.825
128,128,2,2048,30.526
128,128,4,0,10.09
128,128,4,64,10.09
128,128,4,128,10.093
128,128,4,256,10.449
128,128,4,512,12.046
128,128,4,1024,14.609
128,128,4,2048,19.961
128,128,8,0,10.215
128,128,8,64,10.215
128,128,8,128,10.231
128,128,8,256,10.257
128,128,8,512,10.798
128,128,8,1024,12.094
128,128,8,2048,15.081
128,128,16,0,11.491
128,128,16,64,11.491
128,128,16,128,11.515
128,128,16,256,11.591
128,128,16,512,11.693
128,128,16,1024,12.022
128,128,16,2048,14.766
128,128,32,0,14.688
128,128,32,64,15.651
128,128,32,128,15.674
128,128,32,256,15.719
128,128,32,512,15.749
128,128,32,1024,15.883
128,128,32,2048,16.863
128,128,64,0,8.003
128,128,64,64,21.91
128,128,64,128,23.629
128,128,64,256,23.64
128,128,64,512,23.64
128,128,64,1024,23.744
128,128,64,2048,23.909
128,128,128,0,7.995
128,128,128,64,7.994
128,128,128,128,38.312
128,128,128,256,38.3
128,128,128,512,38.254
128,128,128,1024,38.269
128,128,128,2048,38.498
128,128,256,0,8.061
128,128,256,64,8.057
128,128,256,128,8.07
128,128,256,256,66.651
128,128,256,512,67.51
128,128,256,1024,67.652
128,128,256,2048,67.778
128,256,0,0,8.577
128,256,0,64,8.577
128,256,0,128,8.577
128,256,0,256,8.577
128,256,0,512,8.577
128,256,0,1024,8.577
128,256,0,2048,8.577
128,256,1,0,12.836
128,256,1,64,12.85
128,256,1,128,14.067
128,256,1,256,16.68
128,256,1,512,22.084
128,256,1,1024,32.784
128,256,1,2048,53.722
128,256,2,0,12.692
128,256,2,64,12.706
128,256,2,128,13.087
128,256,2,256,14.707
128,256,2,512,17.235
128,256,2,1024,22.467
128,256,2,2048,33.168
128,256,4,0,12.732
128,256,4,64,12.732
128,256,4,128,12.735
128,256,4,256,13.091
128,256,4,512,14.688
128,256,4,1024,17.251
128,256,4,2048,22.603
128,256,8,0,12.857
128,256,8,64,12.857
128,256,8,128,12.873
128,256,8,256,12.899
128,256,8,512,13.44
128,256,8,1024,14.736
128,256,8,2048,17.723
128,256,16,0,14.133
128,256,16,64,14.133
128,256,16,128,14.157
128,256,16,256,14.233
128,256,16,512,14.335
128,256,16,1024,14.664
128,256,16,2048,17.408
128,256,32,0,17.33
128,256,32,64,18.293
128,256,32,128,18.316
128,256,32,256,18.361
128,256,32,512,18.391
128,256,32,1024,18.525
128,256,32,2048,19.505
128,256,64,0,10.645
128,256,64,64,24.552
128,256,64,128,26.271
128,256,64,256,26.282
128,256,64,512,26.282
128,256,64,1024,26.386
128,256,64,2048,26.551
128,256,128,0,10.637
128,256,128,64,10.636
128,256,128,128,40.954
128,256,128,256,40.942
128,256,128,512,40.896
128,256,128,1024,40.911
128,256,128,2048,41.14
128,256,256,0,10.703
128,256,256,64,10.699
128,256,256,128,10.712
128,256,256,256,69.293
128,256,256,512,70.152
128,256,256,1024,70.294
128,256,256,2048,70.42
128,512,0,0,13.917
128,512,0,64,13.917
128,512,0,128,13.917
128,512,0,256,13.917
128,512,0,512,13.917
128,512,0,1024,13.917
128,512,0,2048,13.917
128,512,1,0,18.176
128,512,1,64,18.19
128,512,1,128,19.407
128,512,1,256,22.02
128,512,1,512,27.424
128,512,1,1024,38.124
128,512,1,2048,59.062
128,512,2,0,18.032
128,512,2,64,18.046
128,512,2,128,18.427
128,512,2,256,20.047
128,512,2,512,22.575
128,512,2,1024,27.807
128,512,2,2048,38.508
128,512,4,0,18.072
128,512,4,64,18.072
128,512,4,128,18.075
128,512,4,256,18.431
128,512,4,512,20.028
128,512,4,1024,22.591
128,512,4,2048,27.943
128,512,8,0,18.197
128,512,8,64,18.197
128,512,8,128,18.213
128,512,8,256,18.239
128,512,8,512,18.78
128,512,8,1024,20.076
128,512,8,2048,23.063
128,512,16,0,19.473
128,512,16,64,19.473
128,512,16,128,19.497
128,512,16,256,19.573
128,512,16,512,19.675
128,512,16,1024,20.004
128,512,16,2048,22.748
128,512,32,0,22.67
128,512,32,64,23.633
128,512,32,128,23.656
128,512,32,256,23.701
128,512,32,512,23.731
128,512,32,1024,23.865
128,512,32,2048,24.845
128,512,64,0,15.985
128,512,64,64,29.892
128,512,64,128,31.611
128,512,64,256,31.622
128,512,64,512,31.622
128,512,64,1024,31.726
128,512,64,2048,31.891
128,512,128,0,15.977
128,512,128,64,15.976
128,512,128,128,46.294
128,512,128,256,46.282
128,512,128,512,46.236
128,512,128,1024,46.251
128,512,128,2048,46.48
128,512,256,0,16.043
128,512,256,64,16.039
128,512,256,128,16.052
128,512,256,256,74.633
128,512,256,512,75.492
128,512,256,1024,75.634
128,512,256,2048,75.76
128,1024,0,0,24.546
128,1024,0,64,24.546
128,1024,0,128,24.546
128,1024,0,256,24.546
128,1024,0,512,24.546
128,1024,0,1024,24.546
128,1024,0,2048,24.546
128,1024,1,0,28.805
128,1024,1,64,28.819
128,1024,1,128,30.036
128,1024,1,256,32.649
128,1024,1,512,38.053
128,1024,1,1024,48.753
128,1024,1,2048,69.691
128,1024,2,0,28.661
128,1024,2,64,28.675
128,1024,2,128,29.056
128,1024,2,256,30.676
128,1024,2,512,33.204
128,1024,2,1024,38.436
128,1024,2,2048,49.137
128,1024,4,0,28.701
128,1024,4,64,28.701
128,1024,4,128,28.704
128,1024,4,256,29.06
128,1024,4,512,30.657
128,1024,4,1024,33.22
128,1024,4,2048,38.572
128,1024,8,0,28.826
128,1024,8,64,28.826
128,1024,8,128,28.842
128,1024,8,256,28.868
128,1024,8,512,29.409
128,1024,8,1024,30.705
128,1024,8,2048,33.692
128,1024,16,0,30.102
128,1024,16,64,30.102
128,1024,16,128,30.126
128,1024,16,256,30.202
128,1024,16,512,30.304
128,1024,16,1024,30.633
128,1024,16,2048,33.377
128,1024,32,0,33.299
128,1024,32,64,34.262
128,1024,32,128,34.285
128,1024,32,256,34.33
128,1024,32,512,34.36
128,1024,32,1024,34.494
128,1024,32,2048,35.474
128,1024,64,0,26.614
128,1024,64,64,40.521
128,1024,64,128,42.24
128,1024,64,256,42.251
128,1024,64,512,42.251
128,1024,64,1024,42.355
128,1024,64,2048,42.52
128,1024,128,0,26.606
128,1024,128,64,26.605
128,1024,128,128,56.923
128,1024,128,256,56.911
128,1024,128,512,56.865
128,1024,128,1024,56.88
128,1024,128,2048,57.109
128,1024,256,0,26.672
128,1024,256,64,26.668
128,1024,256,128,26.681
128,1024,256,256,85.262
128,1024,256,512,86.121
128,1024,256,1024,86.263
128,1024,256,2048,86.389
128,2048,0,0,44.981
128,2048,0,64,44.981
128,2048,0,128,44.981
128,2048,0,256,44.981
128,2048,0,512,44.981
128,2048,0,1024,44.981
128,2048,0,2048,44.981
128,2048,1,0,49.24
128,2048,1,64,49.254
128,2048,1,128,50.471
128,2048,1,256,53.084
128,2048,1,512,58.488
128,2048,1,1024,69.188
128,2048,1,2048,90.126
128,2048,2,0,49.096
128,2048,2,64,49.11
128,2048,2,128,49.491
128,2048,2,256,51.111
128,2048,2,512,53.639
128,2048,2,1024,58.871
128,2048,2,2048,69.572
128,2048,4,0,49.136
128,2048,4,64,49.136
128,2048,4,128,49.139
128,2048,4,256,49.495
128,2048,4,512,51.092
128,2048,4,1024,53.655
128,2048,4,2048,59.007
128,2048,8,0,49.261
128,2048,8,64,49.261
128,2048,8,128,49.277
128,2048,8,256,49.303
128,2048,8,512,49.844
128,2048,8,1024,51.14
128,2048,8,2048,54.127
128,2048,16,0,50.537
128,2048,16,64,50.537
128,2048,16,128,50.561
128,2048,16,256,50.637
128,2048,16,512,50.739
128,2048,16,1024,51.068
128,2048,16,2048,53.812
128,2048,32,0,53.734
128,2048,32,64,54.697
128,2048,32,128,54.72
128,2048,32,256,54.765
128,2048,32,512,54.795
128,2048,32,1024,54.929
128,2048,32,2048,55.909
128,2048,64,0,47.049
128,2048,64,64,60.956
128,2048,64,128,62.675
128,2048,64,256,62.686
128,2048,64,512,62.686
128,2048,64,1024,62.79
128,2048,64,2048,62.955
128,2048,128,0,47.041
128,2048,128,64,47.04
128,2048,128,128,77.358
128,2048,128,256,77.346
128,2048,128,512,77.3
128,2048,128,1024,77.315
128,2048,128,2048,77.544
128,2048,256,0,47.107
128,2048,256,64,47.103
128,2048,256,128,47.116
128,2048,256,256,105.697
128,2048,256,512,106.556
128,2048,256,1024,106.698
128,2048,256,2048,106.824
256,0,0,0,4.298
256,0,0,64,4.298
256,0,0,128,4.298
256,0,0,256,4.298
256,0,0,512,4.298
256,0,0,1024,4.298
256,0,0,2048,4.298
256,0,1,0,8.557
256,0,1,64,8.571
256,0,1,128,9.788
256,0,1,256,12.401
256,0,1,512,17.805
256,0,1,1024,28.505
256,0,1,2048,49.443
256,0,2,0,8.413
256,0,2,64,8.427
256,0,2,128,8.808
256,0,2,256,10.428
256,0,2,512,12.956
256,0,2,1024,18.188
256,0,2,2048,28.889
256,0,4,0,8.453
256,0,4,64,8.453
256,0,4,128,8.456
256,0,4,256,8.812
256,0,4,512,10.409
256,0,4,1024,12.972
256,0,4,2048,18.324
256,0,8,0,8.578
256,0,8,64,8.578
256,0,8,128,8.594
256,0,8,256,8.62
256,0,8,512,9.161
256,0,8,1024,10.457
256,0,8,2048,13.444
256,0,16,0,9.854
256,0,16,64,9.854
256,0,16,128,9.878
256,0,16,256,9.954
256,0,16,512,10.056
256,0,16,1024,10.385
256,0,16,2048,13.129
256,0,32,0,13.051
256,0,32,64,14.014
256,0,32,128,14.037
256,0,32,256,14.082
256,0,32,512,14.112
256,0,32,1024,14.246
256,0,32,2048,15.226
256,0,64,0,6.366
256,0,64,64,20.273
256,0,64,128,21.992
256,0,64,256,22.003
256,0,64,512,22.003
256,0,64,1024,22.107
256,0,64,2048,22.272
256,0,128,0,6.358
256,0,128,64,6.357
256,0,128,128,36.675
256,0,128,256,36.663
256,0,128,512,36.617
256,0,128,1024,36.632
256,0,128,2048,36.861
256,0,256,0,6.424
256,0,256,64,6.42
256,0,256,128,6.433
256,0,256,256,65.014
256,0,256,512,65.873
256,0,256,1024,66.015
256,0,256,2048,66.141
256,64,0,0,4.3
256,64,0,64,4.3
256,64,0,128,4.3
256,64,0,256,4.3
256,64,0,512,4.3
256,64,0,1024,4.3
256,64,0,2048,4.3
256,64,1,0,8.559
256,64,1,64,8.573
256,64,1,128,9.79
256,64,1,256,12.403
256,64,1,512,17.807
256,64,1,1024,28.507
256,64,1,2048,49.445
256,64,2,0,8.415
256,64,2,64,8.429
256,64,2,128,8.81
256,64,2,256,10.43
256,64,2,512,12.958
256,64,2,1024,18.19
256,64,2,2048,28.891
256,64,4,0,8.455
256,64,4,64,8.455
256,64,4,128,8.458
256,64,4,256,8.814
256,64,4,512,10.411
256,64,4,1024,12.974
256,64,4,2048,18.326
256,64,8,0,8.58
256,64,8,64,8.58
256,64,8,128,8.596
256,64,8,256,8.622
256,64,8,512,9.163
256,64,8,1024,10.459
256,64,8,2048,13.446
256,64,16,0,9.856
256,64,16,64,9.856
256,64,16,128,9.88
256,64,16,256,9.956
256,64,16,512,10.058
256,64,16,1024,10.387
256,64,16,2048,13.131
256,64,32,0,13.053
256,64,32,64,14.016
256,64,32,128,14.039
256,64,32,256,14.084
256,64,32,512,14.114
256,64,32,1024,14.248
256,64,32,2048,15.228
256,64,64,0,6.368
256,64,64,64,20.275
256,64,64,128,21.994
256,64,64,256,22.005
256,64,64,512,22.005
256,64,64,1024,22.109
256,64,64,2048,22.274
256,64,128,0,6.36
256,64,128,64,6.359
256,64,128,128,36.677
256,64,128,256,36.665
256,64,128,512,36.619
256,64,128,1024,36.634
256,64,128,2048,36.863
256,64,256,0,6.426
256,64,256,64,6.422
256,64,256,128,6.435
256,64,256,256,65.016
256,64,256,512,65.875
256,64,256,1024,66.017
256,64,256,2048,66.143
256,128,0,0,5.945
256,128,0,64,5.945
256,128,0,128,5.945
256,128,0,256,5.945
256,128,0,512,5.945
256,128,0,1024,5.945
256,128,0,2048,5.945
256,128,1,0,10.204
256,128,1,64,10.218
256,128,1,128,11.435
256,128,1,256,14.048
256,128,1,512,19.452
256,128,1,1024,30.152
256,128,1,2048,51.09
256,128,2,0,10.06
256,128,2,64,10.074
256,128,2,128,10.455
256,128,2,256,12.075
256,128,2,512,14.603
256,128,2,1024,19.835
256,128,2,2048,30.536
256,128,4,0,10.1
256,128,4,64,10.1
256,128,4,128,10.103
256,128,4,256,10.459
256,128,4,512,12.056
256,128,4,1024,14.619
256,128,4,2048,19.971
256,128,8,0,10.225
256,128,8,64,10.225
256,128,8,128,10.241
256,128,8,256,10.267
256,128,8,512,10.808
256,128,8,1024,12.104
256,128,8,2048,15.091
256,128,16,0,11.501
256,128,16,64,11.501
256,128,16,128,11.525
256,128,16,256,11.601
256,128,16,512,11.703
256,128,16,1024,12.032
256,128,16,2048,14.776
256,128,32,0,14.698
256,128,32,64,15.661
256,128,32,128,15.684
256,128,32,256,15.729
256,128,32,512,15.759
256,128,32,1024,15.893
256,128,32,2048,16.873
256,128,64,0,8.013
256,128,64,64,21.92
256,128,64,128,23.639
256,128,64,256,23.65
256,128,64,512,23.65
256,128,64,1024,23.754
256,128,64,2048,23.919
256,128,128,0,8.005
256,128,128,64,8.004
256,128,128,128,38.322
256,128,128,256,38.31
256,128,128,512,38.264
256,128,128,1024,38.279
256,128,128,2048,38.508
256,128,256,0,8.071
256,128,256,64,8.067
256,128,256,128,8.08
256,128,256,256,66.661
256,128,256,512,67.52
256,128,256,1024,67.662
256,128,256,2048,67.788
256,256,0,0,8.774
256,256,0,64,8.774
256,256,0,128,8.774
256,256,0,256,8.774
256,256,0,512,8.774
256,256,0,1024,8.774
256,256,0,2048,8.774
256,256,1,0,13.033
256,256,1,64,13.047
256,256,1,128,14.264
256,256,1,256,16.877
256,256,1,512,22.281
256,256,1,1024,32.981
256,256,1,2048,53.919
256,256,2,0,12.889
256,256,2,64,12.903
256,256,2,128,13.284
256,256,2,256,14.904
256,256,2,512,17.432
256,256,2,1024,22.664
256,256,2,2048,33.365
256,256,4,0,12.929
256,256,4,64,12.929
256,256,4,128,12.932
256,256,4,256,13.288
256,256,4,512,14.885
256,256,4,1024,17.448
256,256,4,2048,22.8
256,256,8,0,13.054
256,256,8,64,13.054
256,256,8,128,13.07
256,256,8,256,13.096
256,256,8,512,13.637
256,256,8,1024,14.933
256,256,8,2048,17.92
256,256,16,0,14.33
256,256,16,64,14.33
256,256,16,128,14.354
256,256,16,256,14.43
256,256,16,512,14.532
256,256,16,1024,14.861
256,256,16,2048,17.605
256,256,32,0,17.527
256,256,32,64,18.49
256,256,32,128,18.513
256,256,32,256,18.558
256,256,32,512,18.588
256,256,32,1024,18.722
256,256,32,2048,19.702
256,256,64,0,10.842
256,256,64,64,24.749
256,256,64,128,26.468
256,256,64,256,26.479
256,256,64,512,26.479
256,256,64,1024,26.583
256,256,64,2048,26.748
256,256,128,0,10.834
256,256,128,64,10.833
256,256,128,128,41.151
256,256,128,256,41.139
256,256,128,512,41.093
256,256,128,1024,41.108
256,256,128,2048,41.337
256,256,256,0,10.9
256,256,256,64,10.896
256,256,256,128,10.909
256,256,256,256,69.49
256,256,256,512,70.349
256,256,256,1024,70.491
256,256,256,2048,70.617
256,512,0,0,14.126
256,512,0,64,14.126
256,512,0,128,14.126
256,512,0,256,14.126
256,512,0,512,14.126
256,512,0,1024,14.126
256,512,0,2048,14.126
256,512,1,0,18.385
256,512,1,64,18.399
256,512,1,128,19.616
256,512,1,256,22.229
256,512,1,512,27.633
256,512,1,1024,38.333
256,512,1,2048,59.271
256,512,2,0,18.241
256,512,2,64,18.255
256,512,2,128,18.636
256,512,2,256,20.256
256,512,2,512,22.784
256,512,2,1024,28.016
256,512,2,2048,38.717
256,512,4,0,18.281
256,512,4,64,18.281
256,512,4,128,18.284
256,512,4,256,18.64
256,512,4,512,20.237
256,512,4,1024,22.8
256,512,4,2048,28.152
256,512,8,0,18.406
256,512,8,64,18.406
256,512,8,128,18.422
256,512,8,256,18.448
256,512,8,512,18.989
